ref_id,ref_type,code,severity,amount_paise,detail,candidates,suggested_action,engine,llm_category,llm_action,txn_date,narration,amount,triage_category,triage_owner,triage_action,triage_confidence,llm_status,question_to_ask,group_key
AR-INV-2026-001337,invoice,OVERDUE_UNRECONCILED_AR,medium,23558500,Invoice INV-2026-001337 for Nalanda Fab Services Private Limited is 1 days past due with no matching receipt.,INV-2026-001337,chase_or_provision,deterministic,,,,,"₹2,35,585.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001351,invoice,OVERDUE_UNRECONCILED_AR,medium,44016900,Invoice INV-2026-001351 for Shree Balaji Hardware Private Limited is 15 days past due with no matching receipt.,INV-2026-001351,chase_or_provision,deterministic,,,,,"₹4,40,169.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001415,invoice,OVERDUE_UNRECONCILED_AR,high,19255400,Invoice INV-2026-001415 for Pushpa Metals Agri Inputs PVT LTD is 46 days past due with no matching receipt.,INV-2026-001415,chase_or_provision,deterministic,,,,,"₹1,92,554.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001416,invoice,OVERDUE_UNRECONCILED_AR,high,20123400,Invoice INV-2026-001416 for Goldcrest Warehousing Private Limited is 46 days past due with no matching receipt.,INV-2026-001416,chase_or_provision,deterministic,,,,,"₹2,01,234.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001431,invoice,OVERDUE_UNRECONCILED_AR,medium,16279600,Invoice INV-2026-001431 for Suryavansh Catering Services Company is 22 days past due with no matching receipt.,INV-2026-001431,chase_or_provision,deterministic,,,,,"₹1,62,796.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001432,invoice,OVERDUE_UNRECONCILED_AR,medium,64009700,Invoice INV-2026-001432 for Ashwini Cold Chain Ltd is 22 days past due with no matching receipt.,INV-2026-001432,chase_or_provision,deterministic,,,,,"₹6,40,097.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001433,invoice,OVERDUE_UNRECONCILED_AR,medium,62849900,Invoice INV-2026-001433 for Pushpa Metals Agri Inputs PVT LTD is 45 days past due with no matching receipt.,INV-2026-001433,chase_or_provision,deterministic,,,,,"₹6,28,499.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001456,invoice,OVERDUE_UNRECONCILED_AR,medium,99118700,Invoice INV-2026-001456 for Anant Infra Staffing Private Limited is 5 days past due with no matching receipt.,INV-2026-001456,chase_or_provision,deterministic,,,,,"₹9,91,187.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001468,invoice,OVERDUE_UNRECONCILED_AR,medium,143289100,Invoice INV-2026-001468 for Ashwini Solar EPC PVT LTD is 4 days past due with no matching receipt.,INV-2026-001468,chase_or_provision,deterministic,,,,,"₹14,32,891.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001476,invoice,OVERDUE_UNRECONCILED_AR,medium,6655200,Invoice INV-2026-001476 for Sahyadri Polymers PVT LTD is 2 days past due with no matching receipt.,INV-2026-001476,chase_or_provision,deterministic,,,,,"₹66,552.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001477,invoice,OVERDUE_UNRECONCILED_AR,medium,63497900,Invoice INV-2026-001477 for Anant Infra Staffing Private Limited is 2 days past due with no matching receipt.,INV-2026-001477,chase_or_provision,deterministic,,,,,"₹6,34,979.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001481,invoice,OVERDUE_UNRECONCILED_AR,medium,600000000,Invoice INV-2026-001481 for Ashwini Solar EPC PVT LTD is 2 days past due with no matching receipt.,INV-2026-001481,chase_or_provision,deterministic,,,,,"₹60,00,000.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001489,invoice,OVERDUE_UNRECONCILED_AR,medium,91857600,Invoice INV-2026-001489 for Shree Balaji Hardware Private Limited is 1 days past due with no matching receipt.,INV-2026-001489,chase_or_provision,deterministic,,,,,"₹9,18,576.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001496,invoice,OVERDUE_UNRECONCILED_AR,medium,45559300,Invoice INV-2026-001496 for Sahyadri Polymers PVT LTD is 1 days past due with no matching receipt.,INV-2026-001496,chase_or_provision,deterministic,,,,,"₹4,55,593.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001559,invoice,OVERDUE_UNRECONCILED_AR,medium,45460200,Invoice INV-2026-001559 for Meridian Lab Supplies LLP is 33 days past due with no matching receipt.,INV-2026-001559,chase_or_provision,deterministic,,,,,"₹4,54,602.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001564,invoice,OVERDUE_UNRECONCILED_AR,medium,252009600,Invoice INV-2026-001564 for Orbitex Paper Mills PVT LTD is 33 days past due with no matching receipt.,INV-2026-001564,chase_or_provision,deterministic,,,,,"₹25,20,096.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001581,invoice,OVERDUE_UNRECONCILED_AR,medium,16099500,Invoice INV-2026-001581 for Zenith One Logistics & Co is 8 days past due with no matching receipt.,INV-2026-001581,chase_or_provision,deterministic,,,,,"₹1,60,995.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001583,invoice,OVERDUE_UNRECONCILED_AR,medium,38664400,Invoice INV-2026-001583 for Suryavansh Print Solutions & Co is 8 days past due with no matching receipt.,INV-2026-001583,chase_or_provision,deterministic,,,,,"₹3,86,644.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001584,invoice,OVERDUE_UNRECONCILED_AR,medium,13051400,Invoice INV-2026-001584 for Zenith One Logistics & Co is 8 days past due with no matching receipt.,INV-2026-001584,chase_or_provision,deterministic,,,,,"₹1,30,514.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001593,invoice,OVERDUE_UNRECONCILED_AR,medium,23086500,Invoice INV-2026-001593 for Zenith One Logistics & Co is 7 days past due with no matching receipt.,INV-2026-001593,chase_or_provision,deterministic,,,,,"₹2,30,865.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001595,invoice,OVERDUE_UNRECONCILED_AR,medium,10212300,Invoice INV-2026-001595 for Vedika Textiles Company is 22 days past due with no matching receipt.,INV-2026-001595,chase_or_provision,deterministic,,,,,"₹1,02,123.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001606,invoice,OVERDUE_UNRECONCILED_AR,medium,27293800,Invoice INV-2026-001606 for Ashwini Cable Systems LLP is 5 days past due with no matching receipt.,INV-2026-001606,chase_or_provision,deterministic,,,,,"₹2,72,938.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001611,invoice,OVERDUE_UNRECONCILED_AR,medium,29546100,Invoice INV-2026-001611 for Ashwini Cable Systems LLP is 5 days past due with no matching receipt.,INV-2026-001611,chase_or_provision,deterministic,,,,,"₹2,95,461.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001617,invoice,OVERDUE_UNRECONCILED_AR,medium,11905200,Invoice INV-2026-001617 for Anant Infra Conveyances PVT LTD is 5 days past due with no matching receipt.,INV-2026-001617,chase_or_provision,deterministic,,,,,"₹1,19,052.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001632,invoice,OVERDUE_UNRECONCILED_AR,medium,34761400,Invoice INV-2026-001632 for Zenith One Logistics & Co is 3 days past due with no matching receipt.,INV-2026-001632,chase_or_provision,deterministic,,,,,"₹3,47,614.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001636,invoice,OVERDUE_UNRECONCILED_AR,medium,59659800,Invoice INV-2026-001636 for Suryavansh Catering Services Company is 2 days past due with no matching receipt.,INV-2026-001636,chase_or_provision,deterministic,,,,,"₹5,96,598.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001637,invoice,OVERDUE_UNRECONCILED_AR,medium,94311400,Invoice INV-2026-001637 for Suryavansh Catering Services Company is 2 days past due with no matching receipt.,INV-2026-001637,chase_or_provision,deterministic,,,,,"₹9,43,114.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001650,invoice,OVERDUE_UNRECONCILED_AR,medium,83553800,Invoice INV-2026-001650 for Saptagiri Analytics Ltd is 24 days past due with no matching receipt.,INV-2026-001650,chase_or_provision,deterministic,,,,,"₹8,35,538.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001693,invoice,OVERDUE_UNRECONCILED_AR,medium,32718800,Invoice INV-2026-001693 for Vedika Textiles Company is 11 days past due with no matching receipt.,INV-2026-001693,chase_or_provision,deterministic,,,,,"₹3,27,188.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001750,invoice,OVERDUE_UNRECONCILED_AR,medium,4110000,Invoice INV-2026-001750 for Goldcrest Warehousing Private Limited is 15 days past due with no matching receipt.,INV-2026-001750,chase_or_provision,deterministic,,,,,"₹41,100.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001751,invoice,OVERDUE_UNRECONCILED_AR,medium,31831000,Invoice INV-2026-001751 for Meridian Lab Supplies LLP is 15 days past due with no matching receipt.,INV-2026-001751,chase_or_provision,deterministic,,,,,"₹3,18,310.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001756,invoice,OVERDUE_UNRECONCILED_AR,medium,87414800,Invoice INV-2026-001756 for Nalanda Recyclers LLP is 7 days past due with no matching receipt.,INV-2026-001756,chase_or_provision,deterministic,,,,,"₹8,74,148.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001803,invoice,OVERDUE_UNRECONCILED_AR,medium,187403000,Invoice INV-2026-001803 for Goldcrest Steel Traders Company is 2 days past due with no matching receipt.,INV-2026-001803,chase_or_provision,deterministic,,,,,"₹18,74,030.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001811,invoice,OVERDUE_UNRECONCILED_AR,medium,15809400,Invoice INV-2026-001811 for Nalanda Recyclers LLP is 1 days past due with no matching receipt.,INV-2026-001811,chase_or_provision,deterministic,,,,,"₹1,58,094.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001860,invoice,OVERDUE_UNRECONCILED_AR,medium,41810200,Invoice INV-2026-001860 for Meridian Lab Supplies LLP is 4 days past due with no matching receipt.,INV-2026-001860,chase_or_provision,deterministic,,,,,"₹4,18,102.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001910,invoice,OVERDUE_UNRECONCILED_AR,medium,53998500,Invoice INV-2026-001910 for Pushpa Metals Agri Inputs PVT LTD is 1 days past due with no matching receipt.,INV-2026-001910,chase_or_provision,deterministic,,,,,"₹5,39,985.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
AR-INV-2026-001913,invoice,OVERDUE_UNRECONCILED_AR,medium,63825500,Invoice INV-2026-001913 for Pushpa Metals Agri Inputs PVT LTD is 1 days past due with no matching receipt.,INV-2026-001913,chase_or_provision,deterministic,,,,,"₹6,38,255.00",unknown,AR,chase_or_provision,0.00,not_attempted,,
setl_00000002,settlement,BATCH_ARITHMETIC,medium,85675,Declared gross/fees/refunds do not add up to the declared net for setl_00000002 (off by ₹856.75).,,check_for_missing_refund_or_chargeback_rows,deterministic,,,,,₹856.75,unknown,Treasury,investigate_manually,0.00,not_attempted,,
setl_00000004,settlement,BATCH_ARITHMETIC,medium,354732,"Declared gross/fees/refunds do not add up to the declared net for setl_00000004 (off by ₹3,547.32).",,check_for_missing_refund_or_chargeback_rows,deterministic,,,,,"₹3,547.32",unknown,Treasury,investigate_manually,0.00,not_attempted,,
setl_00000005,settlement,FEE_TIER_MISMATCH,high,14144,"Batch setl_00000005 billed ₹2,960.42 commission but the rate card gives ₹2,818.98 for its 52 transactions (diff ₹141.44).",setl_00000005,dispute_with_gateway_and_attach_batch_breakdown,deterministic,,,,,₹141.44,unknown,Treasury,dispute_with_gateway_and_attach_batch_breakdown,0.00,not_attempted,,
setl_00000010,settlement,BATCH_ARITHMETIC,medium,32947,Declared gross/fees/refunds do not add up to the declared net for setl_00000010 (off by ₹329.47).,,check_for_missing_refund_or_chargeback_rows,deterministic,,,,,₹329.47,unknown,Treasury,investigate_manually,0.00,not_attempted,,
setl_00000047,settlement,BATCH_ARITHMETIC,medium,3964,Declared gross/fees/refunds do not add up to the declared net for setl_00000047 (off by ₹39.64).,,check_for_missing_refund_or_chargeback_rows,deterministic,,,,,₹39.64,unknown,Treasury,investigate_manually,0.00,not_attempted,,
setl_00000060,settlement,BATCH_ARITHMETIC,medium,1152,Declared gross/fees/refunds do not add up to the declared net for setl_00000060 (off by ₹11.52).,,check_for_missing_refund_or_chargeback_rows,deterministic,,,,,₹11.52,unknown,Treasury,investigate_manually,0.00,not_attempted,,
setl_00000071,settlement,BATCH_ARITHMETIC,medium,319700,"Declared gross/fees/refunds do not add up to the declared net for setl_00000071 (off by ₹3,197.00).",,check_for_missing_refund_or_chargeback_rows,deterministic,,,,,"₹3,197.00",unknown,Treasury,investigate_manually,0.00,not_attempted,,
setl_00000078,settlement,BATCH_ARITHMETIC,medium,42883,Declared gross/fees/refunds do not add up to the declared net for setl_00000078 (off by ₹428.83).,,check_for_missing_refund_or_chargeback_rows,deterministic,,,,,₹428.83,unknown,Treasury,investigate_manually,0.00,not_attempted,,
setl_00000084,settlement,BATCH_ARITHMETIC,medium,12733,Declared gross/fees/refunds do not add up to the declared net for setl_00000084 (off by ₹127.33).,,check_for_missing_refund_or_chargeback_rows,deterministic,,,,,₹127.33,unknown,Treasury,investigate_manually,0.00,not_attempted,,
setl_00000088,settlement,BATCH_ARITHMETIC,medium,18242,Declared gross/fees/refunds do not add up to the declared net for setl_00000088 (off by ₹182.42).,,check_for_missing_refund_or_chargeback_rows,deterministic,,,,,₹182.42,unknown,Treasury,investigate_manually,0.00,not_attempted,,
setl_00000092,settlement,FEE_TIER_MISMATCH,high,15995,"Batch setl_00000092 billed ₹1,411.46 commission but the rate card gives ₹1,251.51 for its 24 transactions (diff ₹159.95).",setl_00000092,dispute_with_gateway_and_attach_batch_breakdown,deterministic,,,,,₹159.95,unknown,Treasury,dispute_with_gateway_and_attach_batch_breakdown,0.00,not_attempted,,
setl_00000095,settlement,BATCH_ARITHMETIC,medium,826,Declared gross/fees/refunds do not add up to the declared net for setl_00000095 (off by ₹8.26).,,check_for_missing_refund_or_chargeback_rows,deterministic,,,,,₹8.26,unknown,Treasury,investigate_manually,0.00,not_attempted,,
setl_00000102,settlement,BATCH_ARITHMETIC,medium,57877,Declared gross/fees/refunds do not add up to the declared net for setl_00000102 (off by ₹578.77).,,check_for_missing_refund_or_chargeback_rows,deterministic,,,,,₹578.77,unknown,Treasury,investigate_manually,0.00,not_attempted,,
setl_00000105,settlement,BATCH_ARITHMETIC,medium,126797,"Declared gross/fees/refunds do not add up to the declared net for setl_00000105 (off by ₹1,267.97).",,check_for_missing_refund_or_chargeback_rows,deterministic,,,,,"₹1,267.97",unknown,Treasury,investigate_manually,0.00,not_attempted,,
setl_00000107,settlement,BATCH_ARITHMETIC,medium,6078,Declared gross/fees/refunds do not add up to the declared net for setl_00000107 (off by ₹60.78).,,check_for_missing_refund_or_chargeback_rows,deterministic,,,,,₹60.78,unknown,Treasury,investigate_manually,0.00,not_attempted,,
setl_00000112,settlement,BATCH_ARITHMETIC,medium,21379,Declared gross/fees/refunds do not add up to the declared net for setl_00000112 (off by ₹213.79).,,check_for_missing_refund_or_chargeback_rows,deterministic,,,,,₹213.79,unknown,Treasury,investigate_manually,0.00,not_attempted,,
setl_00000116,settlement,FEE_TIER_MISMATCH,high,22426,"Batch setl_00000116 billed ₹2,960.04 commission but the rate card gives ₹2,735.78 for its 47 transactions (diff ₹224.26).",setl_00000116,dispute_with_gateway_and_attach_batch_breakdown,deterministic,,,,,₹224.26,unknown,Treasury,dispute_with_gateway_and_attach_batch_breakdown,0.00,not_attempted,,
setl_00000120,settlement,BATCH_ARITHMETIC,medium,840557,"Declared gross/fees/refunds do not add up to the declared net for setl_00000120 (off by ₹8,405.57).",,check_for_missing_refund_or_chargeback_rows,deterministic,,,,,"₹8,405.57",unknown,Treasury,investigate_manually,0.00,not_attempted,,
setl_00000131,settlement,BATCH_ARITHMETIC,medium,9327,Declared gross/fees/refunds do not add up to the declared net for setl_00000131 (off by ₹93.27).,,check_for_missing_refund_or_chargeback_rows,deterministic,,,,,₹93.27,unknown,Treasury,investigate_manually,0.00,not_attempted,,
setl_00000137,settlement,FEE_TIER_MISMATCH,high,11240,"Batch setl_00000137 billed ₹1,925.10 commission but the rate card gives ₹1,812.70 for its 36 transactions (diff ₹112.40).",setl_00000137,dispute_with_gateway_and_attach_batch_breakdown,deterministic,,,,,₹112.40,unknown,Treasury,dispute_with_gateway_and_attach_batch_breakdown,0.00,not_attempted,,
setl_00000138,settlement,BATCH_ARITHMETIC,medium,20833,Declared gross/fees/refunds do not add up to the declared net for setl_00000138 (off by ₹208.33).,,check_for_missing_refund_or_chargeback_rows,deterministic,,,,,₹208.33,unknown,Treasury,investigate_manually,0.00,not_attempted,,
setl_00000143,settlement,BATCH_ARITHMETIC,medium,19952,Declared gross/fees/refunds do not add up to the declared net for setl_00000143 (off by ₹199.52).,,check_for_missing_refund_or_chargeback_rows,deterministic,,,,,₹199.52,unknown,Treasury,investigate_manually,0.00,not_attempted,,
setl_00000150,settlement,FEE_TIER_MISMATCH,high,7678,"Batch setl_00000150 billed ₹1,429.62 commission but the rate card gives ₹1,352.84 for its 27 transactions (diff ₹76.78).",setl_00000150,dispute_with_gateway_and_attach_batch_breakdown,deterministic,,,,,₹76.78,unknown,Treasury,dispute_with_gateway_and_attach_batch_breakdown,0.00,not_attempted,,
setl_00000151,settlement,FEE_TIER_MISMATCH,high,13563,"Batch setl_00000151 billed ₹3,205.58 commission but the rate card gives ₹3,069.95 for its 52 transactions (diff ₹135.63).",setl_00000151,dispute_with_gateway_and_attach_batch_breakdown,deterministic,,,,,₹135.63,unknown,Treasury,dispute_with_gateway_and_attach_batch_breakdown,0.00,not_attempted,,
setl_00000164,settlement,BATCH_ARITHMETIC,medium,6828,Declared gross/fees/refunds do not add up to the declared net for setl_00000164 (off by ₹68.28).,,check_for_missing_refund_or_chargeback_rows,deterministic,,,,,₹68.28,unknown,Treasury,investigate_manually,0.00,not_attempted,,
setl_00000165,settlement,FEE_TIER_MISMATCH,high,33665,"Batch setl_00000165 billed ₹2,996.36 commission but the rate card gives ₹2,659.71 for its 46 transactions (diff ₹336.65).",setl_00000165,dispute_with_gateway_and_attach_batch_breakdown,deterministic,,,,,₹336.65,unknown,Treasury,dispute_with_gateway_and_attach_batch_breakdown,0.00,not_attempted,,
