line_id,txn_date,value_date,narration,utr,amount_in,amount_out,account
BL-000458,2026-08-03,2026-08-03,NEFT DR ICIC0000429 900000026259 FROM NALAREC RE security deposit INR 104054.00 RT-2026-00,900000026259,,104054.00,HDFC-Current-4421
BL-000459,2026-08-03,2026-08-03,NEFT DR KKBK0000812 900000019886 FROM VAISHNAVI LOGISTICS LTD full and final INR 88886.00,900000019886,,88886.00,HDFC-Current-4421
BL-000460,2026-08-03,2026-08-03,NEFT DR ICIC0000429 900000016644 FROM INDUSLOOM WAREHOUSING PRIVATE LIMITED part payment I,900000016644,,47917.00,HDFC-Current-4421
BL-000461,2026-08-03,2026-08-03,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000083 UTR 900000003879,900000003879,17143.56,,HDFC-Current-4421
BL-000462,2026-08-03,2026-08-03,UPI/HDFC0001234/128082197366/hirahar@paytm/HIRANYAKA HARDWARE PVT LTD/INV-2026-000513,900000027510,61542.00,,HDFC-Current-4421
BL-000463,2026-08-03,2026-08-03,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000082 UTR 900000003873,900000003873,132848.45,,HDFC-Current-4421
BL-000464,2026-08-03,2026-08-03,INV-2026-000559 NEFT CR HDFC0001234 900000028802 FROM SHREE BALAJI RECYCLERS COMPANY part ,900000028802,135384.00,,HDFC-Current-4421
BL-000465,2026-08-03,2026-08-03,UPI/HDFC0001234/814048537286/lohipol@ybl/LOHIYA POIYMERS PUN/INV-2026-000282,900000017852,190265.00,,HDFC-Current-4421
BL-000466,2026-08-03,2026-08-03,INV-2026-000132 NEFT CR ICIC0000429 900000011382 FROM ANANT INFRA SOLAR EPC LTD against in,900000011382,365400.00,,HDFC-Current-4421
BL-000467,2026-08-03,2026-08-03,NEFT CR ICIC0000429 900000025467 FROM INDUSLOOM ROOFING full and final INR 619995.00,900000025467,619995.00,,HDFC-Current-4421
BL-000468,2026-08-03,2026-08-03,"INV-2026-000327,INV-2026-000398,INV-2026-000431 NEFT CR SBIN0000921 900000034418 FROM TANS",900000034418,1223762.00,,HDFC-Current-4421
BL-000469,2026-08-04,2026-08-04,UPI/HDFC0001234/982647304596/adissol@ybl/ADISHAKTI SOLAR EPC COMPANY,900000023245,,390690.00,HDFC-Current-4421
BL-000470,2026-08-04,2026-08-04,NEFT DR UTIB0002233 900000024601 FROM RAMAN DEEP POLYMERS COMPANY security deposit INR 205,900000024601,,205596.00,HDFC-Current-4421
BL-000471,2026-08-04,2026-08-04,RT-2026-000332 CHQ CLG SAPTAGIRI MJCHINE PARTS & CO RT-2026-000332,900000020015,,162692.00,HDFC-Current-4421
BL-000472,2026-08-04,2026-08-04,UPI/HDFC0001234/232108956750/adissol@ybl/ADISCAKTI SOLAR EPC LLP/VB-2026-000436,900000024347,,162232.00,HDFC-Current-4421
BL-000473,2026-08-04,2026-08-04,NEFT DR HDFC0001234 900000026014 FROM NALANDA RECYCLERS LTD against inv INR 68835.00 VB-20,900000026014,,68835.00,HDFC-Current-4421
BL-000474,2026-08-04,2026-08-04,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000084 UTR 900000003926,900000003926,6691.39,,HDFC-Current-4421
BL-000475,2026-08-05,2026-08-05,RENT-202608 NEFT DR UTIB0002233 900000033952 FROM SKYLINE ESTATES PVT LTD  milestone 2 INR,900000033952,,780000.00,HDFC-Current-4421
BL-000476,2026-08-05,2026-08-05,CHQ CLG SAPTAGIRI  VB-2026-000384,900000022199,,570802.00,HDFC-Current-4421
BL-000477,2026-08-05,2026-08-05,RT-2026-000330 NEFT DR ICIC0000429 900000019896 FROM VAISHNAVI LOGIST milestone 2 INR 3346,900000019896,,334664.00,HDFC-Current-4421
BL-000478,2026-08-05,2026-08-05,NEFT DR KKBK0000812 900000030481 FROM KARMAN CONVEYANCES FAR full and final INR 312822.00,900000030481,,312822.00,HDFC-Current-4421
BL-000479,2026-08-05,2026-08-05,NEFT DR SBIN0000921 900000028947 FROM RAMAN DEEP POLYMERS COMPANY invoice settlement INR 2,900000028947,,299919.00,HDFC-Current-4421
BL-000480,2026-08-05,2026-08-05,NEFT DR UTIB0002233 900000028314 FROM KARMAN CONVEYANCES PVT LTD advance INR 245346.00 VB-,900000028314,,245346.00,HDFC-Current-4421
BL-000481,2026-08-05,2026-08-05,VB-2026-000402 CHQ CLG SAPTAGIRI MACHINE PARTS & CO VB-2026-000402,900000022944,,231218.00,HDFC-Current-4421
BL-000482,2026-08-05,2026-08-05,RT-2026-000312 NEFT DR ICIC0000429 900000019223 FROM MERIDIAN WATER TREATMENT LTD amc rene,900000019223,,111566.00,HDFC-Current-4421
BL-000483,2026-08-05,2026-08-05,RT-2026-000259 NEFT DR HDFC0001234 900000016791 FROM INDUSLOOM WAREHOUSING & CO advance IN,900000016791,,53477.00,HDFC-Current-4421
BL-000484,2026-08-05,2026-08-05,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000085 UTR 900000004000,900000004000,95058.19,,HDFC-Current-4421
BL-000485,2026-08-05,2026-08-05,NEFT CR SBIN0000921 900000024953 FROM TANSH MALHINE PARTS LTD invoice settlement INR 12766,900000024953,127665.00,,HDFC-Current-4421
BL-000486,2026-08-05,2026-08-05,INV-2026-000528 NEFT CR KKBK0000812 900000027850 FROM TRIVIDATA WAREH invoice settlement I,900000027850,196905.00,,HDFC-Current-4421
BL-000487,2026-08-05,2026-08-05,UPI/HDFC0001234/365716138889/lohipol@okhdfcbank/LOHIYA POLY/INV-2026-000289,900000018260,505475.00,,HDFC-Current-4421
BL-000488,2026-08-05,2026-08-05,INV-2026-000470 NEFT CR UTIB0002233 900000025866 FROM TANSH MACHINE PAR material supply IN,900000025866,781580.00,,HDFC-Current-4421
BL-000489,2026-08-05,2026-08-05,INV-2026-000487 NEFT CR ICIC0000429 900000026609 FROM SAPTAGIRI WATER TREATMENT LLP milest,900000026609,1148494.00,,HDFC-Current-4421
BL-000490,2026-08-06,2026-08-06,NEFT DR SBIN0000921 900000028588 FROM KARMAN CONVEYANCES FAR security deposit INR 697123.0,900000028588,,697123.00,HDFC-Current-4421
BL-000491,2026-08-06,2026-08-06,CHQ CLG SAPTAGIRI MACHINE PARTS RAJ RT-2026-000321,900000019618,,647520.00,HDFC-Current-4421
BL-000492,2026-08-06,2026-08-06,RT-2026-000225 NEFT DR KKBK0000812 900000015550 FROM RAMAN DEEP HARDWARE PRIVATE LIMITED i,900000015550,,186455.00,HDFC-Current-4421
BL-000493,2026-08-06,2026-08-06,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000086 UTR 900000004041,900000004041,148830.95,,HDFC-Current-4421
BL-000494,2026-08-06,2026-08-06,UPI/HDFC0001234/927074933424/zeniele@ybl/ZENITH OOE ELECTRICALS JAI/INV-2026-000586,900000029742,292960.00,,HDFC-Current-4421
BL-000495,2026-08-06,2026-08-06,NEFT CR ICIC0000429 900000022621 FROM INDUSLOOM ROOFING PRODUCTS NAG part payment INR 4037,900000022621,403743.00,,HDFC-Current-4421
BL-000496,2026-08-06,2026-08-06,UPI/HDFC0001234/961217101015/INV-2026-000461/ramacon@okaxis/RAMAN DEEP CONVEYANCES PRIVATE,900000025690,924078.00,,HDFC-Current-4421
BL-000497,2026-08-07,2026-08-07,NEFT DR SBIN0000921 900000029195 FROM KARMAN CONVEYANCE against inv INR 366447.00 RT-2026-,900000029195,,366447.00,HDFC-Current-4421
BL-000498,2026-08-07,2026-08-07,NEFT DR ICIC0000429 900000019986 FROM MERIDIAN WATER TREAT against inv INR 36891.00,900000019986,,36891.00,HDFC-Current-4421
BL-000499,2026-08-07,2026-08-07,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000087 UTR 900000004116,900000004116,100819.82,,HDFC-Current-4421
BL-000500,2026-08-07,2026-08-07,UPI/HDFC0001234/664580323519/lohipol@okhdfcbank/LOHIYA POLYMERS/INV-2026-000287,900000018154,127786.00,,HDFC-Current-4421
BL-000501,2026-08-07,2026-08-07,NEFT CR ICIC0000429 900000027149 FROM SAPTAGIRI WATER TREATMENT RAJ part payment INR 21834,900000027149,218341.00,,HDFC-Current-4421
BL-000502,2026-08-07,2026-08-07,NEFT CR ICIC0000429 900000025416 FROM TANSH MACHINE PARTS LTD advance INR 249455.00,900000025416,249455.00,,HDFC-Current-4421
BL-000503,2026-08-07,2026-08-07,INV-2026-000367 NEFT CR SBIN0000921 900000021488 FROM KARMAN PRINT SOLUTIONS PRIVATE LIMIT,900000021488,271219.00,,HDFC-Current-4421
BL-000504,2026-08-07,2026-08-07,NEFT CR HDFC0001234 900000011444 FROM ANANT INFRA SOLAR E security deposit INR 688712.00 I,900000011444,688712.00,,HDFC-Current-4421
BL-000505,2026-08-08,2026-08-08,VB-2026-000304 NEFT DR SBIN0000921 900000018865 FROM INDUSLOOM WAREHOUSI  freight charges ,900000018865,,389225.00,HDFC-Current-4421
BL-000506,2026-08-08,2026-08-08,NEFT DR ICIC0000429 900000021009 FROM VAISHNAVI LOGISTICS LTD amc renewal INR 331738.00 VB,900000021009,,331738.00,HDFC-Current-4421
BL-000507,2026-08-08,2026-08-08,UPI/HDFC0001234/347174379195/RT-2026-000445/adissol@okaxis/ADISHAKTI SQ ,900000024795,,283809.00,HDFC-Current-4421
BL-000508,2026-08-08,2026-08-08,UPI/HDFC0001234/646425939634/adissol@ybl/ADISHAKTI SOLAR EPC COMPANY/RT-2026-000453,900000025260,,177632.00,HDFC-Current-4421
BL-000509,2026-08-08,2026-08-08,NEFT DR SBIN0000921 900000027374 FROM NALANDA RECYC amc renewal INR 107695.00,900000027374,,107695.00,HDFC-Current-4421
BL-000510,2026-08-08,2026-08-08,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000088 UTR 900000004149,900000004149,126622.05,,HDFC-Current-4421
BL-000511,2026-08-08,2026-08-08,NEFT CR SBIN0000921 900000012329 FROM ANANT INFRA SOLAR milestone 2 INR 164313.00,900000012329,164313.00,,HDFC-Current-4421
BL-000512,2026-08-08,2026-08-08,UPI/HDFC0001234/496779727877/anancat@okhdfcbank/ANANT INFRA CATERING SERVICE/INV-2026-0004,900000023986,463722.00,,HDFC-Current-4421
BL-000513,2026-08-10,2026-08-10,NEFT DR KKBK0000812 900000016450 FROM RAMAN DEEP HARDWARE PRIUATE LIMITED material supply ,900000016450,,773025.00,HDFC-Current-4421
BL-000514,2026-08-10,2026-08-10,VB-2026-000214 NEFT DR ICIC0000429 900000015027 FROM RAMAN DEEP HARDWARE PRIVATE LIMITED a,900000015027,,451907.00,HDFC-Current-4421
BL-000515,2026-08-10,2026-08-10,NEFT DR HDFC0001234 900000027704 FROM NALANDA RECYCLERS LTD freight charges INR 249056.00,900000027704,,249056.00,HDFC-Current-4421
BL-000516,2026-08-10,2026-08-10,NEFT DR UTIB0002233 900000014507 FROM MERIDIAN WATER TREATMENT & CO material supply INR 21,900000014507,,213393.00,HDFC-Current-4421
BL-000517,2026-08-10,2026-08-10,NEFT DR HDFC0001234 900000023577 FROM MERIDIAN WATER TREATMENT & CO against inv INR 160414,900000023577,,160414.00,HDFC-Current-4421
BL-000518,2026-08-10,2026-08-10,NEFT DR SBIN0000921 900000021047 FROM MERIDIAN W against inv INR 55265.00,900000021047,,55265.00,HDFC-Current-4421
BL-000519,2026-08-10,2026-08-10,NEFT DR SBIN0000921 900000019300 FROM MERIDIAN WATER TREATMENT JAI milestone 2 INR 37529.0,900000019300,,37529.00,HDFC-Current-4421
BL-000520,2026-08-10,2026-08-10,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000090 UTR 900000004208,900000004208,68871.55,,HDFC-Current-4421
BL-000521,2026-08-10,2026-08-10,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000089 UTR 900000004168,900000004168,144649.41,,HDFC-Current-4421
BL-000522,2026-08-10,2026-08-10,UPI/HDFC0001234/974083848338/INV-2026-000300/anancat@okaxis/ANANT INFRA CATERING SERVICES ,900000018733,168034.00,,HDFC-Current-4421
BL-000523,2026-08-10,2026-08-10,UPI/HDFC0001234/839942101747/anancat@ybl/ANANT INFRA CATERING SERVICES LTD/INV-2026-000301,900000018749,229029.00,,HDFC-Current-4421
BL-000524,2026-08-10,2026-08-10,UPI/HDFC0001234/103674227331/zeniele@okhdfcbank/ZENITH ONE ELECTRICALS & CO,900000028383,666451.00,,HDFC-Current-4421
BL-000525,2026-08-10,2026-08-10,NEFT CR SBIN0000921 900000022139 FROM KARMAN PRINT SOL material supply INR 816850.00 INV-2,900000022139,816850.00,,HDFC-Current-4421
BL-000526,2026-08-10,2026-08-10,NEFT CR UTIB0002233 900000019690 FROM KARMAN PRINT SOLUTIONS PRIVATE LIMITED advance INR 1,900000019690,1024959.00,,HDFC-Current-4421
BL-000527,2026-08-10,2026-08-10,"UPI/HDFC0001234/767401190263/INV-2026-000465,INV-2026-000467,INV-2026-000504/hirahar@okaxi",900000034540,1757659.00,,HDFC-Current-4421
BL-000528,2026-08-10,2026-08-10,RTGS SBIN0000921 900000034626 VAISHNAVI TEXTILES LLP INR 1991841.00 milestone 2,900000034626,1991841.00,,HDFC-Current-4421
BL-000529,2026-08-11,2026-08-11,RTGS HDFC0001234 900000022362 SHREE BALAJI ELECTRICALS & CO INR 1058784.00 security deposi,900000022362,,1058784.00,HDFC-Current-4421
BL-000530,2026-08-11,2026-08-11,NEFT DR SBIN0000921 900000028627 FROM RAMAN DEEP PO material supply INR 578912.00,900000028627,,578912.00,HDFC-Current-4421
BL-000531,2026-08-11,2026-08-11,RTGS UTIB0002233 900000026737 SHREE BALAJI ELECTRICALS & CO INR 264645.00 advance,900000026737,,264645.00,HDFC-Current-4421
BL-000532,2026-08-11,2026-08-11,NEFT DR HDFC0001234 900000024876 FROM VAISHNAVI LOGISTICS LTD full and final INR 180536.00,900000024876,,180536.00,HDFC-Current-4421
BL-000533,2026-08-11,2026-08-11,UPI/HDFC0001234/473782825449/RT-2026-000476/adissol@ybl/ADISSOL EPC ,900000026169,,157161.00,HDFC-Current-4421
BL-000534,2026-08-11,2026-08-11,NEFT CR SBIN0000921 900000028125 FROM SHREE BALAJI RECYCLERS COMPANY advance INR 105641.00,900000028125,105641.00,,HDFC-Current-4421
BL-000535,2026-08-11,2026-08-11,NEFT CR UTIB0002233 900000029308 FROM SHREE BALAJI RECYCLERS COMPANY milestone 2 INR 17503,900000029308,175032.00,,HDFC-Current-4421
BL-000536,2026-08-11,2026-08-11,UPI/HDFC0001234/727010512066/INV-2026-000286/anancat@ybl/ANANT INFRA CATERING SERVICES & C,900000018080,224392.00,,HDFC-Current-4421
BL-000537,2026-08-11,2026-08-11,INV-2026-000565 NEFT CR SBIN0000921 900000029106 FROM TRIVIDATA WAREHOUSJNG LTD part payme,900000029106,235675.00,,HDFC-Current-4421
BL-000538,2026-08-11,2026-08-11,"UPI/HDFC0001234/208980969511/hirahar@okhdfcbank/HIRANYAKA HARD /INV-2026-000522,INV-2026-0",900000034768,1039552.00,,HDFC-Current-4421
BL-000539,2026-08-12,2026-08-12,RTGS SBIN0000921 900000024167 SHREE BALAJI ELECTRICALS & CO INR 497928.00 against inv,900000024167,,497928.00,HDFC-Current-4421
BL-000540,2026-08-12,2026-08-12,NEFT CR SBIN0000921 900000014854 FROM ANANT INFRK SOLAR EPC LLP against inv INR 139164.00,900000014854,139164.00,,HDFC-Current-4421
BL-000541,2026-08-12,2026-08-12,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000091 UTR 900000004300,900000004300,154170.70,,HDFC-Current-4421
BL-000542,2026-08-12,2026-08-12,NEFT CR UTIB0002233 900000013877 FROM ANANT INFRA SOLAR EPC LTD full and final INR 158353.,900000013877,158353.00,,HDFC-Current-4421
BL-000543,2026-08-12,2026-08-12,NEFT CR UTIB0002233 900000021880 FROM KARMAN PRINT SOLUTIONS LLP against inv INR 275606.00,900000021880,275606.00,,HDFC-Current-4421
BL-000544,2026-08-12,2026-08-12,NEFT CR UTIB0002233 900000028725 FROM SAPTAGIRI WATER advance INR 1195070.00 INV-2026-0005,900000028725,1195070.00,,HDFC-Current-4421
BL-000545,2026-08-13,2026-08-13,CHQ CLG SAPTAGIRI MACHINE PARTS & CO ,900000025595,,226647.00,HDFC-Current-4421
BL-000546,2026-08-13,2026-08-13,NEFT DR UTIB0002233 900000030131 FROM NALANDA RECYCLERS LTD milestone 2 INR 80636.00,900000030131,,80636.00,HDFC-Current-4421
BL-000547,2026-08-13,2026-08-13,RT-2026-000292 NEFT DR ICIC0000429 900000018327 FROM INDUSLOOM WAREHOUSING full and final ,900000018327,,41890.00,HDFC-Current-4421
BL-000548,2026-08-13,2026-08-13,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000092 UTR 900000004349,900000004349,97426.52,,HDFC-Current-4421
BL-000549,2026-08-13,2026-08-13,NEFT CR HDFC0001234 900000026470 FROM TANSMAC PARTS part payment INR 154139.00,900000026470,154139.00,,HDFC-Current-4421
BL-000550,2026-08-13,2026-08-13,NEFT CR UTIB0002233 900000028032 FROM INDUSLOOM ROOFING PRODUCTS PVT LTD security deposit ,900000028032,253283.00,,HDFC-Current-4421
BL-000551,2026-08-13,2026-08-13,NEFT CR KKBK0000812 900000027809 FROM INDUSLOOM ROOFING PR amc renewal INR 269942.00,900000027809,269942.00,,HDFC-Current-4421
BL-000552,2026-08-13,2026-08-13,NEFT CR KKBK0000812 900000027809 FROM INDUSLOOM ROOFING PR amc renewal INR 269942.00,900000027809,269942.00,,HDFC-Current-4421
BL-000553,2026-08-13,2026-08-13,INV-2026-000499 NEFT CR KKBK0000812 900000027085 FROM INDUSLOOM ROOFING PRODUCTS NAG secur,900000027085,441188.00,,HDFC-Current-4421
BL-000554,2026-08-13,2026-08-13,UPI/HDFC0001234/136383367859/zeniele@ybl/ZENITH ONE ELECTR/INV-2026-000577,900000029510,559672.00,,HDFC-Current-4421
BL-000555,2026-08-14,2026-08-14,NEFT DR HDFC0001234 900000031242 FROM NALANDA RE material supply INR 205857.00 VB-2026-000,900000031242,,205857.00,HDFC-Current-4421
BL-000556,2026-08-14,2026-08-14,UPI/HDFC0001234/482782802732/adissol@okhdfcbank/ADISHAKTI SOL,900000027703,,174160.00,HDFC-Current-4421
BL-000557,2026-08-14,2026-08-14,NEFT DR SBIN0000921 900000021806 FROM INDUSLOOM WAREHOUS material supply INR 55939.00 VB-2,900000021806,,55939.00,HDFC-Current-4421
BL-000558,2026-08-14,2026-08-14,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000093 UTR 900000004395,900000004395,123470.20,,HDFC-Current-4421
BL-000559,2026-08-14,2026-08-14,NEFT CR HDFC0001234 900000027246 FROM TANSH MACHINE PARTS PRIZATE LIMITED material supply ,900000027246,298940.00,,HDFC-Current-4421
BL-000560,2026-08-14,2026-08-14,UPI/HDFC0001234/228623163795/INV-2026-000377/lohipol@ybl/LOHIYA POLYMERS LTD,900000021888,300226.00,,HDFC-Current-4421
BL-000561,2026-08-14,2026-08-14,INV-2026-000529 NEFT CR ICIC0000429 900000027932 FROM INDUSLOOM ROOFING PRODUCTS PVT LTD a,900000027932,389390.00,,HDFC-Current-4421
BL-000562,2026-08-14,2026-08-14,NEFT CR HDFC0001234 900000026449 FROM INDUSLOOM ROOFING advance INR 441211.00 INV-2026-000,900000026449,441211.00,,HDFC-Current-4421
BL-000563,2026-08-14,2026-08-14,NEFT CR UTIB0002233 900000029413 FROM SAPTAGIRI WATER TREATMENT LLP amc renewal INR 513227,900000029413,513227.00,,HDFC-Current-4421
BL-000564,2026-08-17,2026-08-17,NEFT DR UTIB0002233 900000018496 FROM RAMAN DEEP HARDWA milestone 2 INR 922815.00 VB-2026-,900000018496,,922815.00,HDFC-Current-4421
BL-000565,2026-08-17,2026-08-17,NEFT DR HDFC0001234 900000031931 FROM RAMAN DEEP POLYMERS LTD security deposit INR 655865.,900000031931,,655865.00,HDFC-Current-4421
BL-000566,2026-08-17,2026-08-17,NEFT DR ICIC0000429 900000029212 FROM NALANDA RECYCLERS LTD security deposit INR 424389.00,900000029212,,424389.00,HDFC-Current-4421
BL-000567,2026-08-17,2026-08-17,NEFT DR UTIB0002233 900000030431 FROM RAMAN DEEP POLYMERS COMPANY amc renewal INR 344836.0,900000030431,,344836.00,HDFC-Current-4421
BL-000568,2026-08-17,2026-08-17,RT-2026-000578 NEFT DR UTIB0002233 900000029526 FROM VAISHNAVI LOGISTICS LTD advance INR 2,900000029526,,279244.00,HDFC-Current-4421
BL-000569,2026-08-17,2026-08-17,RT-2026-000591 CHQ CLG SAPTAGIRI MACHINE PARTS PVT LTD RT-2026-000591,900000029970,,258542.00,HDFC-Current-4421
BL-000570,2026-08-17,2026-08-17,NEFT DR ICIC0000429 900000030574 FROM RAMAN DEEP POLYMERS freight charges INR 225779.00 RT,900000030574,,225779.00,HDFC-Current-4421
BL-000571,2026-08-17,2026-08-17,RT-2026-000613 NEFT DR KKBK0000812 900000030632 FROM RAMAN DEEP POLYMERS COMPANY advance I,900000030632,,148056.00,HDFC-Current-4421
BL-000572,2026-08-17,2026-08-17,VB-2026-000549 NEFT DR SBIN0000921 900000028478 FROM VAISHNAVI LOGIS material supply INR 1,900000028478,,122917.00,HDFC-Current-4421
BL-000573,2026-08-17,2026-08-17,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000096 UTR 900000004539,900000004539,2211.60,,HDFC-Current-4421
BL-000574,2026-08-17,2026-08-17,INV-2026-000231 NEFT CR ICIC0000429 900000015774 FROM ANANT INFRA SOLAR KPC LTD advance IN,900000015774,49394.00,,HDFC-Current-4421
BL-000575,2026-08-17,2026-08-17,NEFT CR SBIN0000921 900000028711 FROM EVERSTONE LOGISTICS LTD against inv INR 50516.00,900000028711,50516.00,,HDFC-Current-4421
BL-000576,2026-08-17,2026-08-17,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000095 UTR 900000004493,900000004493,120484.01,,HDFC-Current-4421
BL-000577,2026-08-17,2026-08-17,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000094 UTR 900000004441,900000004441,125646.97,,HDFC-Current-4421
BL-000578,2026-08-17,2026-08-17,NEFT CR ICIC0000429 900000031381 FROM SHREREC RECYCLERS  part payment INR 126208.00,900000031381,126208.00,,HDFC-Current-4421
BL-000579,2026-08-17,2026-08-17,UPI/HDFC0001234/700401038054/anancat@ybl/ANANT INFRA CATERING SERVICES LTD/INV-2026-000471,900000025959,178730.00,,HDFC-Current-4421
BL-000580,2026-08-17,2026-08-17,NEFT CR ICIC0000429 900000015851 FROM ANANT INFRA SOLAR EPC PRIVATE LIMITED freight charge,900000015851,222493.00,,HDFC-Current-4421
BL-000581,2026-08-17,2026-08-17,INV-2026-000357 NEFT CR UTIB0002233 900000021147 FROM KARMAN PRINT SOLUTIONS PRIVATE LIMIT,900000021147,242566.00,,HDFC-Current-4421
BL-000582,2026-08-17,2026-08-17,UPI/HDFC0001234/323885713433/lohipol@okaxis/LOHIYA POLYMERS PRIVATE LIMITED,900000021457,286902.00,,HDFC-Current-4421
BL-000583,2026-08-17,2026-08-17,NEFT CR UTIB0002233 900000029317 FROM TANSH MACHINE PART invoice settlement INR 300432.00 ,900000029317,300432.00,,HDFC-Current-4421
BL-000584,2026-08-17,2026-08-17,NEFT CR HDFC0001234 900000028459 FROM EVERSTONE LOGISTICS & CO milestone 2 INR 362222.00 I,900000028459,362222.00,,HDFC-Current-4421
BL-000585,2026-08-17,2026-08-17,INV-2026-000242 NEFT CR KKBK0000812 900000016302 FROM ANANT INFRA SOLAR EPC PVT LTD freigh,900000016302,394770.00,,HDFC-Current-4421
BL-000586,2026-08-17,2026-08-17,NEFT CR ICIC0000429 900000030053 FROM TRIVIDATA WAREHOUSING LTD material supply INR 419135,900000030053,419135.00,,HDFC-Current-4421
BL-000587,2026-08-17,2026-08-17,NEFT CR ICIC0000429 900000030205 FROM SAPTAGIRI WATER TREATMENT LLP full and final INR 419,900000030205,419806.00,,HDFC-Current-4421
BL-000588,2026-08-17,2026-08-17,NEFT CR ICIC0000429 900000026784 FROM EVERSTONE LOGISTICS LTD material supply INR 840229.0,900000026784,840229.00,,HDFC-Current-4421
BL-000589,2026-08-17,2026-08-17,NEFT CR UTIB0002233 900000027983 FROM SAPTAGIRI WATER TREATMENT PVT LTD amc renewal INR 10,900000027983,1055780.00,,HDFC-Current-4421
BL-000590,2026-08-17,2026-08-17,NEFT CR HDFC0001234 900000022729 FROM KARMAN PRINT SOLUTIONSYPR part payment INR 1101002.0,900000022729,1101002.00,,HDFC-Current-4421
BL-000591,2026-08-17,2026-08-17,"INV-2026-000516,INV-2026-000532,INV-2026-000547 NEFT CR UTIB0002233 900000034686 FROM TANS",900000034686,1194274.00,,HDFC-Current-4421
BL-000592,2026-08-17,2026-08-17,UPI/HDFC0001234/960353506983/ramacon@paytm/RAMAN DEEP CONVEYANCE,900000029171,1309567.00,,HDFC-Current-4421
BL-000593,2026-08-17,2026-08-17,INV-2026-000616 NEFT CR SBIN0000921 900000030799 FROM SAPTAGIRI WAT  freight charges INR 6,900000030799,6000000.00,,HDFC-Current-4421
BL-000594,2026-08-18,2026-08-18,NEFT DR SBIN0000921 900000030883 FROM RAMAN DEEP POLYMERS COMPANY advance INR 595777.00,900000030883,,595777.00,HDFC-Current-4421
BL-000595,2026-08-18,2026-08-18,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000097 UTR 900000004633,900000004633,27439.59,,HDFC-Current-4421
BL-000596,2026-08-18,2026-08-18,NEFT CR SBIN0000921 900000031346 FROM TRIVIDATA WAREHOUSING LTD against inv INR 552602.00,900000031346,552602.00,,HDFC-Current-4421
BL-000597,2026-08-19,2026-08-19,RT-2026-000407 NEFT DR HDFC0001234 900000023191 FROM MERIDIAN WATER TREATMENT & CO part pa,900000023191,,71213.00,HDFC-Current-4421
BL-000598,2026-08-19,2026-08-19,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000098 UTR 900000004706,900000004706,147673.75,,HDFC-Current-4421
BL-000599,2026-08-19,2026-08-19,NEFT CR ICIC0000429 900000027624 FROM EVERSTONE LOGISTICS material supply INR 177936.00 IN,900000027624,177936.00,,HDFC-Current-4421
BL-000600,2026-08-19,2026-08-19,UPI/HDFC0001234/958053713396/lohipol@okhdfcbank/LOHIYA POLYMERS PRIVATE LIMITED,900000024001,189068.00,,HDFC-Current-4421
BL-000601,2026-08-19,2026-08-19,UPI/HDFC0001234/547216911367/zeniele@ybl/ZENITH ONE/INV-2026-000700,900000032618,341851.00,,HDFC-Current-4421
BL-000602,2026-08-19,2026-08-19,UPI/HDFC0001234/208004632414/zeniele@paytm/ZENITH ONE ELECTRICALS LLP/INV-2026-000671,900000032170,557736.00,,HDFC-Current-4421
BL-000603,2026-08-19,2026-08-19,NEFT CR SBIN0000921 900000029831 FROM SAPTAGIRI WATE part payment INR 1883307.00,900000029831,1883307.00,,HDFC-Current-4421
BL-000604,2026-08-20,2026-08-20,NEFT DR HDFC0001234 900000032311 FROM RAMAN DEEP POLYMERS CO security deposit INR 523801.0,900000032311,,523801.00,HDFC-Current-4421
BL-000605,2026-08-20,2026-08-20,UPI/HDFC0001234/846377957455/adissol@okaxis/ADISHAKTI SOLAR EPC COMPANY,900000028482,,274097.00,HDFC-Current-4421
BL-000606,2026-08-20,2026-08-20,RT-2026-000275 NEFT DR KKBK0000812 900000017390 FROM RAMAN DEEP HARDWARE against inv INR 1,900000017390,,127769.00,HDFC-Current-4421
BL-000607,2026-08-20,2026-08-20,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000099 UTR 900000004759,900000004759,101018.96,,HDFC-Current-4421
