payment_id,order_id,amount,method,fee,captured_at,status,settlement_id,notes_invoice_no
pay_260817003310,order_260817097,1044.00,card,20.88,2026-08-17T15:46:00+05:30,captured,setl_00000098,
pay_260817003311,order_260817097,1937.00,card,38.74,2026-08-17T21:12:00+05:30,captured,setl_00000098,
pay_260817003312,order_260817097,2205.00,card,44.10,2026-08-17T17:31:00+05:30,captured,setl_00000098,
pay_260817003313,order_260817097,3677.00,card,73.54,2026-08-17T08:54:00+05:30,captured,setl_00000098,
pay_260817003314,order_260817097,1677.00,card,33.54,2026-08-17T17:48:00+05:30,captured,setl_00000098,
pay_260817003315,order_260817097,892.00,upi_apps,17.84,2026-08-17T16:52:00+05:30,captured,setl_00000098,
pay_260817003316,order_260817097,3544.00,upi_apps,70.88,2026-08-17T12:43:00+05:30,captured,setl_00000098,
pay_260817003317,order_260817097,3152.00,card,63.04,2026-08-17T16:50:00+05:30,captured,setl_00000098,
pay_260817003318,order_260817097,842.00,wallet,16.84,2026-08-17T13:28:00+05:30,captured,setl_00000098,
pay_260817003319,order_260817097,5307.00,upi_apps,106.14,2026-08-17T08:10:00+05:30,captured,setl_00000098,
pay_260817003320,order_260817097,1989.00,card,39.78,2026-08-17T18:20:00+05:30,captured,setl_00000098,
pay_260817003321,order_260817097,2411.00,upi_apps,48.22,2026-08-17T22:09:00+05:30,captured,setl_00000098,
pay_260817003322,order_260817097,4284.00,wallet,85.68,2026-08-17T13:48:00+05:30,captured,setl_00000098,
pay_260818003323,order_260818098,929.00,upi_apps,18.58,2026-08-18T22:18:00+05:30,captured,setl_00000099,
pay_260818003324,order_260818098,2045.00,card,40.90,2026-08-18T08:02:00+05:30,captured,setl_00000099,
pay_260818003325,order_260818098,2468.00,netbanking,22.21,2026-08-18T12:38:00+05:30,captured,setl_00000099,
pay_260818003326,order_260818098,4743.00,card,94.86,2026-08-18T17:24:00+05:30,captured,setl_00000099,
pay_260818003327,order_260818098,3381.00,card,67.62,2026-08-18T16:30:00+05:30,captured,setl_00000099,
pay_260818003328,order_260818098,3267.00,upi_apps,65.34,2026-08-18T13:34:00+05:30,captured,setl_00000099,
pay_260818003329,order_260818098,4959.00,upi_apps,99.18,2026-08-18T08:15:00+05:30,captured,setl_00000099,
pay_260818003330,order_260818098,2654.00,upi_apps,53.08,2026-08-18T17:53:00+05:30,captured,setl_00000099,
pay_260818003331,order_260818098,1714.00,card,34.28,2026-08-18T21:11:00+05:30,captured,setl_00000099,
pay_260818003332,order_260818098,4989.00,upi_apps,99.78,2026-08-18T20:49:00+05:30,captured,setl_00000099,
pay_260818003333,order_260818098,1989.00,card,39.78,2026-08-18T11:33:00+05:30,captured,setl_00000099,
pay_260818003334,order_260818098,4550.00,wallet,91.00,2026-08-18T12:12:00+05:30,captured,setl_00000099,
pay_260818003335,order_260818098,656.00,card,13.12,2026-08-18T08:22:00+05:30,captured,setl_00000099,
pay_260818003336,order_260818098,5389.00,netbanking,48.50,2026-08-18T22:09:00+05:30,captured,setl_00000099,
pay_260818003337,order_260818098,4335.00,upi_apps,86.70,2026-08-18T16:20:00+05:30,captured,setl_00000099,
pay_260818003338,order_260818098,1917.00,upi_apps,38.34,2026-08-18T18:21:00+05:30,captured,setl_00000099,
pay_260818003339,order_260818098,1539.00,upi_apps,30.78,2026-08-18T12:36:00+05:30,captured,setl_00000099,
pay_260818003340,order_260818098,5244.00,netbanking,47.19,2026-08-18T18:09:00+05:30,captured,setl_00000099,
pay_260818003341,order_260818098,1156.00,netbanking,10.40,2026-08-18T17:13:00+05:30,captured,setl_00000099,
pay_260818003342,order_260818098,1162.00,card,23.24,2026-08-18T13:17:00+05:30,captured,setl_00000099,
pay_260818003343,order_260818098,4296.00,netbanking,38.66,2026-08-18T20:09:00+05:30,captured,setl_00000099,
pay_260818003344,order_260818098,1803.00,upi_apps,36.06,2026-08-18T12:09:00+05:30,captured,setl_00000099,
pay_260818003345,order_260818098,571.00,card,11.42,2026-08-18T08:05:00+05:30,captured,setl_00000099,
pay_260818003346,order_260818098,3247.00,upi_apps,64.94,2026-08-18T10:26:00+05:30,captured,setl_00000099,
pay_260818003347,order_260818098,2492.00,upi_apps,49.84,2026-08-18T16:53:00+05:30,captured,setl_00000099,
pay_260818003348,order_260818098,3640.00,card,72.80,2026-08-18T10:09:00+05:30,captured,setl_00000099,
pay_260818003349,order_260818098,1867.00,upi_apps,37.34,2026-08-18T08:17:00+05:30,captured,setl_00000099,
pay_260818003350,order_260818098,4602.00,upi_apps,92.04,2026-08-18T20:11:00+05:30,captured,setl_00000099,
pay_260818003351,order_260818098,2313.00,card,46.26,2026-08-18T12:40:00+05:30,captured,setl_00000099,
pay_260818003352,order_260818098,1918.00,upi_apps,38.36,2026-08-18T20:58:00+05:30,captured,setl_00000099,
pay_260818003353,order_260818098,3966.00,upi_apps,79.32,2026-08-18T22:30:00+05:30,captured,setl_00000099,
pay_260818003354,order_260818098,2820.00,upi_apps,56.40,2026-08-18T19:11:00+05:30,captured,setl_00000099,
pay_260818003355,order_260818098,1026.00,netbanking,9.23,2026-08-18T14:50:00+05:30,captured,setl_00000099,
pay_260818003356,order_260818098,3021.00,upi_apps,60.42,2026-08-18T21:48:00+05:30,captured,setl_00000099,
pay_260818003357,order_260818098,2526.00,wallet,50.52,2026-08-18T22:14:00+05:30,captured,setl_00000099,
pay_260818003358,order_260818098,5243.00,card,104.86,2026-08-18T20:50:00+05:30,captured,setl_00000099,
pay_260818003359,order_260818098,1642.00,upi_apps,32.84,2026-08-18T20:39:00+05:30,captured,setl_00000099,
pay_260819003360,order_260819099,2748.00,card,54.96,2026-08-19T16:05:00+05:30,captured,setl_00000100,
pay_260819003361,order_260819099,2214.00,upi_apps,44.28,2026-08-19T20:28:00+05:30,captured,setl_00000100,
pay_260819003362,order_260819099,3547.00,upi_apps,70.94,2026-08-19T18:24:00+05:30,captured,setl_00000100,
pay_260819003363,order_260819099,3761.00,card,75.22,2026-08-19T18:07:00+05:30,captured,setl_00000100,
pay_260819003364,order_260819099,1455.00,card,29.10,2026-08-19T14:58:00+05:30,captured,setl_00000100,
pay_260819003365,order_260819099,5094.00,card,101.88,2026-08-19T13:05:00+05:30,captured,setl_00000100,
pay_260819003366,order_260819099,1955.00,upi_apps,39.10,2026-08-19T14:41:00+05:30,captured,setl_00000100,
pay_260819003367,order_260819099,478.00,netbanking,4.30,2026-08-19T11:04:00+05:30,captured,setl_00000100,
pay_260819003368,order_260819099,4465.00,upi_apps,89.30,2026-08-19T22:19:00+05:30,captured,setl_00000100,
pay_260819003369,order_260819099,1891.00,upi_apps,37.82,2026-08-19T09:22:00+05:30,captured,setl_00000100,
pay_260819003370,order_260819099,2662.00,netbanking,23.95,2026-08-19T10:35:00+05:30,captured,setl_00000100,
pay_260819003371,order_260819099,3887.00,upi_apps,77.74,2026-08-19T18:27:00+05:30,captured,setl_00000100,
pay_260819003372,order_260819099,1522.00,upi_apps,30.44,2026-08-19T21:13:00+05:30,captured,setl_00000100,
pay_260819003373,order_260819099,1738.00,card,34.76,2026-08-19T11:09:00+05:30,captured,setl_00000100,
pay_260819003374,order_260819099,3356.00,upi_apps,67.12,2026-08-19T08:53:00+05:30,captured,setl_00000100,
pay_260819003375,order_260819099,1391.00,upi_apps,27.82,2026-08-19T13:26:00+05:30,captured,setl_00000100,
pay_260819003376,order_260819099,950.00,upi_apps,19.00,2026-08-19T10:02:00+05:30,captured,setl_00000100,
pay_260819003377,order_260819099,3774.00,netbanking,33.96,2026-08-19T19:34:00+05:30,captured,setl_00000100,
pay_260819003378,order_260819099,2922.00,card,58.44,2026-08-19T22:01:00+05:30,captured,setl_00000100,
pay_260819003379,order_260819099,1035.00,card,20.70,2026-08-19T11:31:00+05:30,captured,setl_00000100,
pay_260819003380,order_260819099,1796.00,card,35.92,2026-08-19T15:21:00+05:30,captured,setl_00000100,
pay_260819003381,order_260819099,4305.00,wallet,86.10,2026-08-19T15:53:00+05:30,captured,setl_00000100,
pay_260819003382,order_260819099,3233.00,card,64.66,2026-08-19T21:38:00+05:30,captured,setl_00000100,
pay_260819003383,order_260819099,1957.00,wallet,39.14,2026-08-19T09:38:00+05:30,captured,setl_00000100,
pay_260819003384,order_260819099,3176.00,wallet,63.52,2026-08-19T14:02:00+05:30,captured,setl_00000100,
pay_260819003385,order_260819099,2883.00,card,57.66,2026-08-19T08:27:00+05:30,captured,setl_00000100,
pay_260819003386,order_260819099,2559.00,card,51.18,2026-08-19T20:49:00+05:30,captured,setl_00000100,
pay_260819003387,order_260819099,3653.00,card,73.06,2026-08-19T18:24:00+05:30,captured,setl_00000100,
pay_260819003388,order_260819099,3421.00,upi_apps,68.42,2026-08-19T18:36:00+05:30,captured,setl_00000100,
pay_260820003389,order_260820100,4604.00,card,92.08,2026-08-20T15:47:00+05:30,captured,setl_00000101,
pay_260820003390,order_260820100,909.00,upi_apps,18.18,2026-08-20T18:25:00+05:30,captured,setl_00000101,
pay_260820003391,order_260820100,2541.00,card,50.82,2026-08-20T13:13:00+05:30,captured,setl_00000101,
pay_260820003392,order_260820100,3764.00,card,75.28,2026-08-20T11:57:00+05:30,captured,setl_00000101,
pay_260820003393,order_260820100,2982.00,upi_apps,59.64,2026-08-20T13:00:00+05:30,captured,setl_00000101,
pay_260820003394,order_260820100,1497.00,wallet,29.94,2026-08-20T09:18:00+05:30,captured,setl_00000101,
pay_260820003395,order_260820100,930.00,card,18.60,2026-08-20T18:37:00+05:30,captured,setl_00000101,
pay_260820003396,order_260820100,3897.00,upi_apps,77.94,2026-08-20T22:12:00+05:30,captured,setl_00000101,
pay_260820003397,order_260820100,857.00,card,17.14,2026-08-20T19:50:00+05:30,captured,setl_00000101,
pay_260820003398,order_260820100,3737.00,upi_apps,74.74,2026-08-20T09:41:00+05:30,captured,setl_00000101,
pay_260820003399,order_260820100,1264.00,card,25.28,2026-08-20T08:20:00+05:30,captured,setl_00000101,
pay_260820003400,order_260820100,4005.00,upi_apps,80.10,2026-08-20T12:36:00+05:30,captured,setl_00000101,
pay_260820003401,order_260820100,3859.00,card,77.18,2026-08-20T11:35:00+05:30,captured,setl_00000101,
pay_260820003402,order_260820100,5014.00,netbanking,45.12,2026-08-20T08:51:00+05:30,captured,setl_00000101,
pay_260820003403,order_260820100,5214.00,upi_apps,104.28,2026-08-20T16:03:00+05:30,captured,setl_00000101,
pay_260820003404,order_260820100,1952.00,upi_apps,39.04,2026-08-20T12:20:00+05:30,captured,setl_00000101,
pay_260820003405,order_260820100,993.00,upi_apps,19.86,2026-08-20T14:29:00+05:30,captured,setl_00000101,
pay_260820003406,order_260820100,4971.00,upi_apps,99.42,2026-08-20T19:52:00+05:30,captured,setl_00000101,
pay_260820003407,order_260820100,3530.00,card,70.60,2026-08-20T11:44:00+05:30,captured,setl_00000101,
pay_260820003408,order_260820100,3995.00,upi_apps,79.90,2026-08-20T13:20:00+05:30,captured,setl_00000101,
pay_260820003409,order_260820100,4780.00,upi_apps,95.60,2026-08-20T11:08:00+05:30,captured,setl_00000101,
pay_260820003410,order_260820100,630.00,upi_apps,12.60,2026-08-20T08:19:00+05:30,captured,setl_00000101,
pay_260820003411,order_260820100,838.00,upi_apps,16.76,2026-08-20T14:23:00+05:30,captured,setl_00000101,
pay_260820003412,order_260820100,2596.00,upi_apps,51.92,2026-08-20T14:06:00+05:30,captured,setl_00000101,
pay_260820003413,order_260820100,4727.00,upi_apps,94.54,2026-08-20T10:08:00+05:30,captured,setl_00000101,
pay_260820003414,order_260820100,4106.00,netbanking,36.95,2026-08-20T16:00:00+05:30,captured,setl_00000101,
pay_260820003415,order_260820100,2351.00,card,47.02,2026-08-20T20:19:00+05:30,captured,setl_00000101,
pay_260820003416,order_260820100,1670.00,upi_apps,33.40,2026-08-20T08:50:00+05:30,captured,setl_00000101,
pay_260820003417,order_260820100,3505.00,upi_apps,70.10,2026-08-20T19:03:00+05:30,captured,setl_00000101,
pay_260820003418,order_260820100,4480.00,upi_apps,89.60,2026-08-20T22:07:00+05:30,captured,setl_00000101,
pay_260820003419,order_260820100,3603.00,wallet,72.06,2026-08-20T10:02:00+05:30,captured,setl_00000101,
pay_260820003420,order_260820100,2224.00,upi_apps,44.48,2026-08-20T17:36:00+05:30,captured,setl_00000101,
pay_260820003421,order_260820100,2038.00,wallet,40.76,2026-08-20T13:53:00+05:30,captured,setl_00000101,
pay_260820003422,order_260820100,2618.00,card,52.36,2026-08-20T14:16:00+05:30,captured,setl_00000101,
pay_260820003423,order_260820100,3363.00,upi_apps,67.26,2026-08-20T13:02:00+05:30,captured,setl_00000101,
pay_260820003424,order_260820100,5216.00,card,104.32,2026-08-20T12:24:00+05:30,captured,setl_00000101,
pay_260820003425,order_260820100,2598.00,upi_apps,51.96,2026-08-20T16:19:00+05:30,captured,setl_00000101,
pay_260820003426,order_260820100,4418.00,netbanking,39.76,2026-08-20T15:54:00+05:30,captured,setl_00000101,
pay_260820003427,order_260820100,1759.00,netbanking,15.83,2026-08-20T19:38:00+05:30,captured,setl_00000101,
pay_260820003428,order_260820100,961.00,netbanking,8.64,2026-08-20T19:31:00+05:30,captured,setl_00000101,
pay_260820003429,order_260820100,4973.00,upi_apps,99.46,2026-08-20T17:32:00+05:30,captured,setl_00000101,
pay_260821003430,order_260821101,2302.00,wallet,46.04,2026-08-21T16:03:00+05:30,captured,setl_00000102,
pay_260821003431,order_260821101,579.00,netbanking,5.21,2026-08-21T20:59:00+05:30,captured,setl_00000102,
pay_260821003432,order_260821101,1577.00,upi_apps,31.54,2026-08-21T14:59:00+05:30,captured,setl_00000102,
pay_260821003433,order_260821101,1911.00,card,38.22,2026-08-21T19:29:00+05:30,captured,setl_00000102,
pay_260821003434,order_260821101,3160.00,card,63.20,2026-08-21T14:15:00+05:30,captured,setl_00000102,
pay_260821003435,order_260821101,553.00,wallet,11.06,2026-08-21T15:52:00+05:30,captured,setl_00000102,
pay_260821003436,order_260821101,3457.00,wallet,69.14,2026-08-21T17:29:00+05:30,captured,setl_00000102,
pay_260821003437,order_260821101,4570.00,upi_apps,91.40,2026-08-21T20:59:00+05:30,captured,setl_00000102,
pay_260821003438,order_260821101,3996.00,netbanking,35.96,2026-08-21T10:26:00+05:30,captured,setl_00000102,
pay_260821003439,order_260821101,4018.00,card,80.36,2026-08-21T08:01:00+05:30,captured,setl_00000102,
pay_260821003440,order_260821101,2182.00,netbanking,19.63,2026-08-21T21:53:00+05:30,captured,setl_00000102,
pay_260821003441,order_260821101,4371.00,netbanking,39.33,2026-08-21T11:21:00+05:30,captured,setl_00000102,
pay_260821003442,order_260821101,2817.00,upi_apps,56.34,2026-08-21T14:53:00+05:30,captured,setl_00000102,
pay_260821003443,order_260821101,1234.00,card,24.68,2026-08-21T13:42:00+05:30,captured,setl_00000102,
pay_260821003444,order_260821101,3098.00,wallet,61.96,2026-08-21T18:09:00+05:30,captured,setl_00000102,
pay_260821003445,order_260821101,4880.00,card,97.60,2026-08-21T22:22:00+05:30,captured,setl_00000102,
pay_260821003446,order_260821101,1141.00,netbanking,10.26,2026-08-21T22:17:00+05:30,captured,setl_00000102,
pay_260821003447,order_260821101,2444.00,upi_apps,48.88,2026-08-21T11:05:00+05:30,captured,setl_00000102,
pay_260821003448,order_260821101,4547.00,wallet,90.94,2026-08-21T20:41:00+05:30,captured,setl_00000102,
pay_260821003449,order_260821101,4387.00,wallet,87.74,2026-08-21T19:15:00+05:30,captured,setl_00000102,
pay_260821003450,order_260821101,4562.00,card,91.24,2026-08-21T18:08:00+05:30,captured,setl_00000102,
pay_260821003451,order_260821101,1705.00,upi_apps,34.10,2026-08-21T14:27:00+05:30,captured,setl_00000102,
pay_260821003452,order_260821101,4289.00,card,85.78,2026-08-21T15:53:00+05:30,captured,setl_00000102,
pay_260821003453,order_260821101,3154.00,card,63.08,2026-08-21T22:30:00+05:30,captured,setl_00000102,
pay_260821003454,order_260821101,3387.00,card,67.74,2026-08-21T20:36:00+05:30,captured,setl_00000102,
pay_260821003455,order_260821101,2729.00,upi_apps,54.58,2026-08-21T16:42:00+05:30,captured,setl_00000102,
pay_260821003456,order_260821101,1085.00,upi_apps,21.70,2026-08-21T11:33:00+05:30,captured,setl_00000102,
pay_260821003457,order_260821101,4737.00,netbanking,42.63,2026-08-21T21:22:00+05:30,captured,setl_00000102,
pay_260821003458,order_260821101,687.00,netbanking,6.18,2026-08-21T15:33:00+05:30,captured,setl_00000102,
pay_260821003459,order_260821101,2144.00,upi_apps,42.88,2026-08-21T21:09:00+05:30,captured,setl_00000102,
pay_260821003460,order_260821101,3444.00,netbanking,30.99,2026-08-21T16:32:00+05:30,captured,setl_00000102,
pay_260821003461,order_260821101,536.00,upi_apps,10.72,2026-08-21T20:06:00+05:30,captured,setl_00000102,
pay_260821003462,order_260821101,2749.00,card,54.98,2026-08-21T08:57:00+05:30,captured,setl_00000102,
pay_260821003463,order_260821101,3241.00,upi_apps,64.82,2026-08-21T14:26:00+05:30,captured,setl_00000102,
pay_260821003464,order_260821101,3240.00,upi_apps,64.80,2026-08-21T12:50:00+05:30,captured,setl_00000102,
pay_260821003465,order_260821101,4313.00,card,86.26,2026-08-21T14:16:00+05:30,captured,setl_00000102,
pay_260821003466,order_260821101,2391.00,upi_apps,47.82,2026-08-21T10:26:00+05:30,captured,setl_00000102,
pay_260821003467,order_260821101,3428.00,netbanking,30.85,2026-08-21T11:29:00+05:30,captured,setl_00000102,
pay_260821003468,order_260821101,3164.00,wallet,63.28,2026-08-21T20:41:00+05:30,captured,setl_00000102,
pay_260821003469,order_260821101,3374.00,upi_apps,67.48,2026-08-21T15:16:00+05:30,captured,setl_00000102,
pay_260821003470,order_260821101,5082.00,upi_apps,101.64,2026-08-21T15:41:00+05:30,captured,setl_00000102,
pay_260821003471,order_260821101,3131.00,upi_apps,62.62,2026-08-21T22:17:00+05:30,captured,setl_00000102,
pay_260821003472,order_260821101,2587.00,card,51.74,2026-08-21T19:35:00+05:30,captured,setl_00000102,
pay_260821003473,order_260821101,4140.00,netbanking,37.25,2026-08-21T13:48:00+05:30,captured,setl_00000102,
pay_260821003474,order_260821101,2198.00,upi_apps,43.96,2026-08-21T16:44:00+05:30,captured,setl_00000102,
pay_260821003475,order_260821101,1801.00,netbanking,16.20,2026-08-21T08:14:00+05:30,captured,setl_00000102,
pay_260821003476,order_260821101,2151.00,card,43.02,2026-08-21T18:36:00+05:30,captured,setl_00000102,
pay_260821003477,order_260821101,2617.00,wallet,52.34,2026-08-21T16:22:00+05:30,captured,setl_00000102,
pay_260821003478,order_260821101,3579.00,upi_apps,71.58,2026-08-21T21:42:00+05:30,captured,setl_00000102,
pay_260821003479,order_260821101,4851.00,card,97.02,2026-08-21T15:04:00+05:30,captured,setl_00000102,
pay_260821003480,order_260821101,797.00,netbanking,7.17,2026-08-21T20:41:00+05:30,captured,setl_00000102,
pay_260822003481,order_260822102,2986.00,upi_apps,59.72,2026-08-22T20:36:00+05:30,captured,setl_00000103,
pay_260822003482,order_260822102,3774.00,upi_apps,75.48,2026-08-22T16:45:00+05:30,captured,setl_00000103,
pay_260822003483,order_260822102,5248.00,card,104.96,2026-08-22T13:14:00+05:30,captured,setl_00000103,
pay_260822003484,order_260822102,4198.00,card,83.96,2026-08-22T15:19:00+05:30,captured,setl_00000103,
pay_260822003485,order_260822102,879.00,upi_apps,17.58,2026-08-22T15:06:00+05:30,captured,setl_00000103,
pay_260822003486,order_260822102,4480.00,upi_apps,89.60,2026-08-22T20:22:00+05:30,captured,setl_00000103,
pay_260822003487,order_260822102,4467.00,upi_apps,89.34,2026-08-22T21:13:00+05:30,captured,setl_00000103,
pay_260822003488,order_260822102,3372.00,netbanking,30.34,2026-08-22T19:18:00+05:30,captured,setl_00000103,
pay_260822003489,order_260822102,2374.00,upi_apps,47.48,2026-08-22T21:03:00+05:30,captured,setl_00000103,
pay_260822003490,order_260822102,1580.00,upi_apps,31.60,2026-08-22T21:10:00+05:30,captured,setl_00000103,
pay_260822003491,order_260822102,2069.00,wallet,41.38,2026-08-22T11:17:00+05:30,captured,setl_00000103,
pay_260822003492,order_260822102,2754.00,wallet,55.08,2026-08-22T21:39:00+05:30,captured,setl_00000103,
pay_260822003493,order_260822102,2665.00,upi_apps,53.30,2026-08-22T15:11:00+05:30,captured,setl_00000103,
pay_260823003494,order_260823103,1879.00,upi_apps,37.58,2026-08-23T11:48:00+05:30,captured,setl_00000104,
pay_260823003495,order_260823103,3461.00,upi_apps,69.22,2026-08-23T20:44:00+05:30,captured,setl_00000104,
pay_260823003496,order_260823103,3948.00,netbanking,35.53,2026-08-23T21:18:00+05:30,captured,setl_00000104,
pay_260823003497,order_260823103,654.00,upi_apps,13.08,2026-08-23T15:03:00+05:30,captured,setl_00000104,
pay_260823003498,order_260823103,4035.00,netbanking,36.31,2026-08-23T09:47:00+05:30,captured,setl_00000104,
pay_260823003499,order_260823103,2994.00,card,59.88,2026-08-23T15:18:00+05:30,captured,setl_00000104,
pay_260823003500,order_260823103,4617.00,netbanking,41.55,2026-08-23T08:07:00+05:30,captured,setl_00000104,
pay_260823003501,order_260823103,4950.00,upi_apps,99.00,2026-08-23T14:55:00+05:30,captured,setl_00000104,
pay_260823003502,order_260823103,4087.00,wallet,81.74,2026-08-23T11:00:00+05:30,captured,setl_00000104,
pay_260823003503,order_260823103,1180.00,netbanking,10.62,2026-08-23T19:25:00+05:30,captured,setl_00000104,
pay_260824003504,order_260824104,5257.00,netbanking,47.31,2026-08-24T12:59:00+05:30,captured,setl_00000105,
pay_260824003505,order_260824104,3310.00,card,66.20,2026-08-24T15:11:00+05:30,captured,setl_00000105,
pay_260824003506,order_260824104,3245.00,card,64.90,2026-08-24T08:35:00+05:30,captured,setl_00000105,
pay_260824003507,order_260824104,2214.00,card,44.28,2026-08-24T16:23:00+05:30,captured,setl_00000105,
pay_260824003508,order_260824104,621.00,upi_apps,12.42,2026-08-24T16:44:00+05:30,captured,setl_00000105,
pay_260824003509,order_260824104,1545.00,upi_apps,30.90,2026-08-24T16:08:00+05:30,captured,setl_00000105,
pay_260824003510,order_260824104,3639.00,card,72.78,2026-08-24T20:55:00+05:30,captured,setl_00000105,
pay_260824003511,order_260824104,2114.00,upi_apps,42.28,2026-08-24T19:31:00+05:30,captured,setl_00000105,
pay_260824003512,order_260824104,4145.00,upi_apps,82.90,2026-08-24T13:51:00+05:30,captured,setl_00000105,
pay_260824003513,order_260824104,1259.00,netbanking,11.33,2026-08-24T11:35:00+05:30,captured,setl_00000105,
pay_260824003514,order_260824104,454.00,card,9.08,2026-08-24T19:44:00+05:30,captured,setl_00000105,
pay_260824003515,order_260824104,2015.00,upi_apps,40.30,2026-08-24T13:49:00+05:30,captured,setl_00000105,
pay_260824003516,order_260824104,2639.00,upi_apps,52.78,2026-08-24T09:36:00+05:30,captured,setl_00000105,
pay_260824003517,order_260824104,5256.00,upi_apps,105.12,2026-08-24T19:10:00+05:30,captured,setl_00000105,
pay_260824003518,order_260824104,5178.00,upi_apps,103.56,2026-08-24T21:29:00+05:30,captured,setl_00000105,
pay_260824003519,order_260824104,4796.00,upi_apps,95.92,2026-08-24T11:18:00+05:30,captured,setl_00000105,
pay_260824003520,order_260824104,698.00,card,13.96,2026-08-24T16:02:00+05:30,captured,setl_00000105,
pay_260824003521,order_260824104,5369.00,card,107.38,2026-08-24T16:38:00+05:30,captured,setl_00000105,
pay_260824003522,order_260824104,1911.00,upi_apps,38.22,2026-08-24T11:24:00+05:30,captured,setl_00000105,
pay_260824003523,order_260824104,5060.00,upi_apps,101.20,2026-08-24T20:31:00+05:30,captured,setl_00000105,
pay_260824003524,order_260824104,3798.00,wallet,75.96,2026-08-24T19:59:00+05:30,captured,setl_00000105,
pay_260824003525,order_260824104,3921.00,card,78.42,2026-08-24T17:16:00+05:30,captured,setl_00000105,
pay_260824003526,order_260824104,4939.00,wallet,98.78,2026-08-24T20:57:00+05:30,captured,setl_00000105,
pay_260824003527,order_260824104,1712.00,upi_apps,34.24,2026-08-24T15:06:00+05:30,captured,setl_00000105,
pay_260824003528,order_260824104,5098.00,upi_apps,101.96,2026-08-24T22:41:00+05:30,captured,setl_00000105,
pay_260824003529,order_260824104,3111.00,upi_apps,62.22,2026-08-24T09:22:00+05:30,captured,setl_00000105,
pay_260824003530,order_260824104,3741.00,upi_apps,74.82,2026-08-24T10:40:00+05:30,captured,setl_00000105,
pay_260824003531,order_260824104,4039.00,upi_apps,80.78,2026-08-24T13:08:00+05:30,captured,setl_00000105,
pay_260824003532,order_260824104,3527.00,upi_apps,70.54,2026-08-24T13:25:00+05:30,captured,setl_00000105,
pay_260824003533,order_260824104,4710.00,wallet,94.20,2026-08-24T19:27:00+05:30,captured,setl_00000105,
pay_260824003534,order_260824104,3769.00,upi_apps,75.38,2026-08-24T13:11:00+05:30,captured,setl_00000105,
pay_260824003535,order_260824104,2457.00,upi_apps,49.14,2026-08-24T10:18:00+05:30,captured,setl_00000105,
pay_260824003536,order_260824104,2004.00,upi_apps,40.08,2026-08-24T08:06:00+05:30,captured,setl_00000105,
pay_260824003537,order_260824104,2589.00,upi_apps,51.78,2026-08-24T13:35:00+05:30,captured,setl_00000105,
pay_260824003538,order_260824104,2412.00,card,48.24,2026-08-24T21:43:00+05:30,captured,setl_00000105,
pay_260824003539,order_260824104,3846.00,upi_apps,76.92,2026-08-24T20:35:00+05:30,captured,setl_00000105,
pay_260824003540,order_260824104,3076.00,card,61.52,2026-08-24T18:19:00+05:30,captured,setl_00000105,
pay_260824003541,order_260824104,4197.00,card,83.94,2026-08-24T13:46:00+05:30,captured,setl_00000105,
pay_260824003542,order_260824104,1752.00,upi_apps,35.04,2026-08-24T08:14:00+05:30,captured,setl_00000105,
pay_260824003543,order_260824104,2536.00,card,50.72,2026-08-24T15:10:00+05:30,captured,setl_00000105,
pay_260824003544,order_260824104,5290.00,netbanking,47.61,2026-08-24T14:07:00+05:30,captured,setl_00000105,
pay_260824003545,order_260824104,2060.00,netbanking,18.53,2026-08-24T13:47:00+05:30,captured,setl_00000105,
pay_260824003546,order_260824104,2109.00,card,42.18,2026-08-24T11:51:00+05:30,captured,setl_00000105,
pay_260824003547,order_260824104,802.00,card,16.04,2026-08-24T21:09:00+05:30,captured,setl_00000105,
pay_260824003548,order_260824104,3803.00,netbanking,34.22,2026-08-24T18:08:00+05:30,captured,setl_00000105,
pay_260825003549,order_260825105,5043.00,netbanking,45.38,2026-08-25T11:20:00+05:30,captured,setl_00000106,
pay_260825003550,order_260825105,2572.00,upi_apps,51.44,2026-08-25T15:59:00+05:30,captured,setl_00000106,
pay_260825003551,order_260825105,2928.00,upi_apps,58.56,2026-08-25T19:39:00+05:30,captured,setl_00000106,
pay_260825003552,order_260825105,1105.00,wallet,22.10,2026-08-25T17:25:00+05:30,captured,setl_00000106,
pay_260825003553,order_260825105,2919.00,upi_apps,58.38,2026-08-25T18:27:00+05:30,captured,setl_00000106,
pay_260825003554,order_260825105,759.00,upi_apps,15.18,2026-08-25T09:50:00+05:30,captured,setl_00000106,
pay_260825003555,order_260825105,1185.00,card,23.70,2026-08-25T15:19:00+05:30,captured,setl_00000106,
pay_260825003556,order_260825105,3688.00,card,73.76,2026-08-25T09:17:00+05:30,captured,setl_00000106,
pay_260825003557,order_260825105,1417.00,netbanking,12.75,2026-08-25T10:31:00+05:30,captured,setl_00000106,
pay_260825003558,order_260825105,4219.00,card,84.38,2026-08-25T18:14:00+05:30,captured,setl_00000106,
pay_260825003559,order_260825105,1066.00,upi_apps,21.32,2026-08-25T22:39:00+05:30,captured,setl_00000106,
pay_260825003560,order_260825105,3642.00,upi_apps,72.84,2026-08-25T20:46:00+05:30,captured,setl_00000106,
pay_260825003561,order_260825105,3072.00,netbanking,27.64,2026-08-25T19:13:00+05:30,captured,setl_00000106,
