document_id,document_no,counterparty,counterparty_code,document_date,due_date,gross_amount,gst_rate,gst_amount,net_amount,paid_amount,status,currency,notes
AP-VB-2026-001011,VB-2026-001011,Everstone Staffing & Co,VEND-020,2026-06-05,2026-07-20,230659.00,0.18,11533.00,230659.00,230659.00,paid,INR,purchase bill
AP-VB-2026-001016,VB-2026-001016,Anant Infra Electricals Ltd,VEND-004,2026-06-06,2026-06-22,46996.00,0.18,5640.00,46996.00,46996.00,paid,INR,purchase bill
AP-VB-2026-001017,VB-2026-001017,Lohiya Logistics Ltd,VEND-006,2026-06-06,2026-06-22,950580.00,0.18,47529.00,950580.00,950580.00,paid,INR,purchase bill
AP-VB-2026-001018,VB-2026-001018,Goldcrest Steel Traders Company,VEND-016,2026-06-06,2026-08-05,394660.00,0.18,71039.00,394660.00,394660.00,paid,INR,purchase bill
AP-RT-2026-001019,RT-2026-001019,Trinetra Agri Inputs Company,VEND-018,2026-06-06,2026-07-06,377564.00,0.18,67962.00,377564.00,377564.00,paid,INR,purchase bill
AP-VB-2026-001025,VB-2026-001025,Goldcrest Steel Traders Company,VEND-016,2026-06-08,2026-08-07,684492.00,0.18,123209.00,684492.00,684492.00,paid,INR,purchase bill
AP-RT-2026-001026,RT-2026-001026,Karman Print Solutions Ltd,VEND-013,2026-06-08,2026-07-23,165864.00,0.18,19904.00,165864.00,165864.00,paid,INR,purchase bill
AP-RT-2026-001027,RT-2026-001027,Vaishnavi Piping Solutions Ltd,VEND-021,2026-06-08,2026-07-08,1310558.00,0.18,235900.00,1310558.00,1310558.00,paid,INR,purchase bill
AP-RT-2026-001028,RT-2026-001028,Zenith One Textiles LLP,VEND-012,2026-06-08,2026-08-07,547141.00,0.18,65657.00,547141.00,547141.00,paid,INR,purchase bill
AP-VB-2026-001029,VB-2026-001029,Vaishnavi Piping Solutions Ltd,VEND-021,2026-06-08,2026-07-08,825602.00,0.18,41280.00,825602.00,778793.00,partial,INR,purchase bill short deduction
AP-RT-2026-001030,RT-2026-001030,Karman Catering Services LLP,VEND-014,2026-06-08,2026-08-07,115087.00,0.18,13810.00,115087.00,115087.00,paid,INR,purchase bill
AP-RT-2026-001031,RT-2026-001031,Northline Roofing Products PVT LTD,VEND-011,2026-06-08,2026-07-08,440907.00,0.18,79363.00,440907.00,440907.00,paid,INR,purchase bill
AP-VB-2026-001032,VB-2026-001032,Pragati Conveyances PVT LTD,VEND-005,2026-06-08,2026-07-08,370551.00,0.18,66699.00,370551.00,370551.00,paid,INR,purchase bill
AP-VB-2026-001041,VB-2026-001041,Bluepeak Cold Chain PVT LTD,VEND-022,2026-06-09,2026-07-24,245992.00,0.18,44279.00,245992.00,245992.00,paid,INR,purchase bill
AP-RT-2026-001042,RT-2026-001042,Trinetra Agri Inputs Company,VEND-018,2026-06-09,2026-07-09,697160.00,0.18,83659.00,697160.00,658240.00,partial,INR,purchase bill short deduction
AP-VB-2026-001043,VB-2026-001043,Northline Roofing Products PVT LTD,VEND-011,2026-06-09,2026-07-09,557825.00,0.18,66939.00,557825.00,557825.00,paid,INR,purchase bill
AP-VB-2026-001044,VB-2026-001044,Ashwini Machine Parts Ltd,VEND-003,2026-06-09,2026-08-08,213156.00,0.18,38368.00,213156.00,213156.00,paid,INR,purchase bill
AP-RT-2026-001045,RT-2026-001045,Zenith One Textiles LLP,VEND-012,2026-06-09,2026-08-08,224381.00,0.18,40389.00,224381.00,224381.00,paid,INR,purchase bill
AP-VB-2026-001046,VB-2026-001046,Bluepeak Cold Chain PVT LTD,VEND-022,2026-06-09,2026-07-24,201639.00,0.18,36295.00,201639.00,201639.00,paid,INR,purchase bill
AP-VB-2026-001047,VB-2026-001047,Trinetra Agri Inputs Company,VEND-018,2026-06-09,2026-07-09,296302.00,0.18,53334.00,296302.00,296302.00,paid,INR,purchase bill
AP-RT-2026-001055,RT-2026-001055,Everstone Staffing & Co,VEND-020,2026-06-10,2026-07-25,314902.00,0.18,15745.00,314902.00,314902.00,paid,INR,purchase bill
AP-VB-2026-001056,VB-2026-001056,Everstone Staffing & Co,VEND-020,2026-06-10,2026-07-25,215261.00,0.18,38747.00,215261.00,204822.00,partial,INR,purchase bill short deduction
AP-VB-2026-001057,VB-2026-001057,Shree Balaji Analytics Private Limited,VEND-015,2026-06-10,2026-08-10,157602.00,0.18,18912.00,157602.00,157602.00,paid,INR,purchase bill
AP-VB-2026-001058,VB-2026-001058,Anant Infra Electricals Ltd,VEND-004,2026-06-10,2026-06-25,148910.00,0.18,17869.00,148910.00,148910.00,paid,INR,purchase bill
AP-VB-2026-001059,VB-2026-001059,Vrundavan Interiors PVT LTD,VEND-019,2026-06-10,2026-06-25,213511.00,0.18,38432.00,213511.00,213511.00,paid,INR,purchase bill
AP-RT-2026-001060,RT-2026-001060,Vrundavan Interiors PVT LTD,VEND-019,2026-06-10,2026-06-25,174786.00,0.18,31461.00,174786.00,174786.00,paid,INR,purchase bill
AP-VB-2026-001067,VB-2026-001067,Bluepeak Cold Chain PVT LTD,VEND-022,2026-06-11,2026-07-27,136485.00,0.18,6824.00,136485.00,136485.00,paid,INR,purchase bill
AP-RT-2026-001068,RT-2026-001068,Northline Roofing Products PVT LTD,VEND-011,2026-06-11,2026-07-11,233540.00,0.18,42037.00,233540.00,233540.00,paid,INR,purchase bill
AP-RT-2026-001069,RT-2026-001069,Northline Roofing Products PVT LTD,VEND-011,2026-06-11,2026-07-11,162905.00,0.18,8145.00,162905.00,162905.00,paid,INR,purchase bill
AP-RT-2026-001070,RT-2026-001070,Trinetra Agri Inputs Company,VEND-018,2026-06-11,2026-07-11,324610.00,0.18,38953.00,324610.00,324610.00,paid,INR,purchase bill
AP-RT-2026-001071,RT-2026-001071,Karman Print Solutions Ltd,VEND-013,2026-06-11,2026-07-27,336022.00,0.18,40323.00,336022.00,336022.00,paid,INR,purchase bill
AP-VB-2026-001072,VB-2026-001072,Orbitex Warehousing & Co,VEND-010,2026-06-11,2026-07-11,197684.00,0.18,23722.00,197684.00,197684.00,paid,INR,purchase bill
AP-RT-2026-001082,RT-2026-001082,Vrundavan Interiors PVT LTD,VEND-019,2026-06-12,2026-06-27,521299.00,0.18,93834.00,521299.00,521299.00,paid,INR,purchase bill
AP-RT-2026-001083,RT-2026-001083,Goldcrest Steel Traders Company,VEND-016,2026-06-12,2026-08-11,139007.00,0.18,6950.00,139007.00,139007.00,paid,INR,purchase bill
AP-VB-2026-001084,VB-2026-001084,Vaishnavi Piping Solutions Ltd,VEND-021,2026-06-12,2026-07-13,1047390.00,0.18,52370.00,1047390.00,1047390.00,paid,INR,purchase bill
AP-RT-2026-001085,RT-2026-001085,Pragati Conveyances PVT LTD,VEND-005,2026-06-12,2026-07-13,207730.00,0.18,37391.00,207730.00,207730.00,paid,INR,purchase bill
AP-VB-2026-001086,VB-2026-001086,Zenith One Textiles LLP,VEND-012,2026-06-12,2026-08-11,433012.00,0.18,77942.00,433012.00,433012.00,paid,INR,purchase bill
AP-VB-2026-001089,VB-2026-001089,Trinetra Agri Inputs Company,VEND-018,2026-06-13,2026-07-13,284327.00,0.18,51179.00,284327.00,284327.00,paid,INR,purchase bill
AP-RT-2026-001090,RT-2026-001090,Trinetra Agri Inputs Company,VEND-018,2026-06-13,2026-07-13,354450.00,0.18,63801.00,354450.00,354450.00,paid,INR,purchase bill
AP-RT-2026-001091,RT-2026-001091,Trinetra Solar EPC LLP,VEND-008,2026-06-13,2026-08-12,168944.00,0.18,30410.00,168944.00,166281.00,partial,INR,purchase bill short deduction
AP-RT-2026-001099,RT-2026-001099,Pragati Conveyances PVT LTD,VEND-005,2026-06-15,2026-07-15,394899.00,0.18,71082.00,394899.00,394899.00,paid,INR,purchase bill
AP-VB-2026-001100,VB-2026-001100,Pragati Fab Services Ltd,VEND-017,2026-06-15,2026-07-30,1182353.00,0.18,141882.00,1182353.00,0.00,overdue,INR,purchase bill
AP-RT-2026-001101,RT-2026-001101,Trinetra Agri Inputs Company,VEND-018,2026-06-15,2026-07-15,357610.00,0.18,64370.00,357610.00,357610.00,paid,INR,purchase bill
AP-VB-2026-001102,VB-2026-001102,Northline Roofing Products PVT LTD,VEND-011,2026-06-15,2026-07-15,1246976.00,0.18,62349.00,1246976.00,1246976.00,paid,INR,purchase bill
AP-VB-2026-001110,VB-2026-001110,Ashwini Machine Parts Ltd,VEND-003,2026-06-16,2026-08-17,276928.00,0.18,49847.00,276928.00,276928.00,paid,INR,purchase bill
AP-RT-2026-001111,RT-2026-001111,Pragati Fab Services Ltd,VEND-017,2026-06-16,2026-07-31,156223.00,0.18,28120.00,156223.00,156223.00,paid,INR,purchase bill
AP-RT-2026-001121,RT-2026-001121,Everstone Staffing & Co,VEND-020,2026-06-17,2026-08-01,328553.00,0.18,16428.00,328553.00,328553.00,paid,INR,purchase bill
AP-RT-2026-001122,RT-2026-001122,Sundara Water Treatment Ltd,VEND-009,2026-06-17,2026-07-02,163397.00,0.18,19608.00,163397.00,163397.00,paid,INR,purchase bill
AP-VB-2026-001123,VB-2026-001123,Anant Infra Electricals Ltd,VEND-004,2026-06-17,2026-07-02,156837.00,0.18,28231.00,156837.00,156837.00,paid,INR,purchase bill
AP-RT-2026-001132,RT-2026-001132,Anant Infra Electricals Ltd,VEND-004,2026-06-18,2026-07-03,182943.00,0.18,32930.00,182943.00,182943.00,paid,INR,purchase bill
AP-RT-2026-001133,RT-2026-001133,Goldcrest Steel Traders Company,VEND-016,2026-06-18,2026-08-17,83350.00,0.18,4168.00,83350.00,83350.00,paid,INR,purchase bill
AP-RT-2026-001134,RT-2026-001134,Vaishnavi Piping Solutions Ltd,VEND-021,2026-06-18,2026-07-18,537996.00,0.18,26900.00,537996.00,537996.00,paid,INR,purchase bill
AP-RT-2026-001135,RT-2026-001135,Ashwini Machine Parts Ltd,VEND-003,2026-06-18,2026-08-17,857948.00,0.18,154431.00,857948.00,857948.00,paid,INR,purchase bill
AP-RT-2026-001136,RT-2026-001136,Vaishnavi Piping Solutions Ltd,VEND-021,2026-06-18,2026-07-18,335606.00,0.18,60409.00,335606.00,335606.00,paid,INR,purchase bill
AP-VB-2026-001137,VB-2026-001137,Anant Infra Electricals Ltd,VEND-004,2026-06-18,2026-07-03,245421.00,0.18,12271.00,245421.00,245421.00,paid,INR,purchase bill
AP-VB-2026-001138,VB-2026-001138,Pragati Conveyances PVT LTD,VEND-005,2026-06-18,2026-07-18,427795.00,0.18,77003.00,427795.00,427795.00,paid,INR,purchase bill
AP-RT-2026-001139,RT-2026-001139,Bluepeak Cold Chain PVT LTD,VEND-022,2026-06-18,2026-08-03,407050.00,0.18,20353.00,407050.00,407050.00,paid,INR,purchase bill
AP-RT-2026-001150,RT-2026-001150,Everstone Recyclers & Co,VEND-007,2026-06-19,2026-07-04,1147348.00,0.18,137682.00,1147348.00,1147348.00,paid,INR,purchase bill
AP-VB-2026-001151,VB-2026-001151,Karman Catering Services LLP,VEND-014,2026-06-19,2026-08-18,131088.00,0.18,23596.00,131088.00,131088.00,paid,INR,purchase bill
AP-VB-2026-001152,VB-2026-001152,Orbitex Warehousing & Co,VEND-010,2026-06-19,2026-07-20,165813.00,0.18,29846.00,165813.00,165813.00,paid,INR,purchase bill
AP-RT-2026-001153,RT-2026-001153,Vaishnavi Piping Solutions Ltd,VEND-021,2026-06-19,2026-07-20,501614.00,0.18,60194.00,501614.00,501614.00,paid,INR,purchase bill
AP-VB-2026-001154,VB-2026-001154,Karman Catering Services LLP,VEND-014,2026-06-19,2026-08-18,241808.00,0.18,43525.00,241808.00,241808.00,paid,INR,purchase bill
AP-VB-2026-001155,VB-2026-001155,Trinetra Solar EPC LLP,VEND-008,2026-06-19,2026-08-18,1209717.00,0.18,145166.00,1209717.00,1209717.00,paid,INR,purchase bill
AP-VB-2026-001156,VB-2026-001156,Shree Balaji Analytics Private Limited,VEND-015,2026-06-19,2026-08-18,141493.00,0.18,25469.00,141493.00,141493.00,paid,INR,purchase bill
AP-RT-2026-001158,RT-2026-001158,Karman Catering Services LLP,VEND-014,2026-06-20,2026-08-19,88892.00,0.18,4445.00,88892.00,88892.00,paid,INR,purchase bill
AP-VB-2026-001159,VB-2026-001159,Orbitex Warehousing & Co,VEND-010,2026-06-20,2026-07-20,216187.00,0.18,38914.00,216187.00,216187.00,paid,INR,purchase bill
AP-VB-2026-001160,VB-2026-001160,Bluepeak Cold Chain PVT LTD,VEND-022,2026-06-20,2026-08-04,408064.00,0.18,73452.00,408064.00,408064.00,paid,INR,purchase bill
AP-VB-2026-001162,VB-2026-001162,Karman Catering Services LLP,VEND-014,2026-06-21,2026-08-20,161138.00,0.18,29005.00,161138.00,160435.00,partial,INR,purchase bill short deduction
AP-RT-2026-001163,RT-2026-001163,Karman Print Solutions Ltd,VEND-013,2026-06-21,2026-08-05,292905.00,0.18,52723.00,292905.00,292905.00,paid,INR,purchase bill
AP-VB-2026-001171,VB-2026-001171,Meridian Polymers Ltd,VEND-001,2026-06-22,2026-07-22,946350.00,0.18,170343.00,946350.00,915312.00,partial,INR,purchase bill short deduction
AP-VB-2026-001172,VB-2026-001172,Shree Balaji Analytics Private Limited,VEND-015,2026-06-22,2026-08-21,204247.00,0.18,24510.00,204247.00,204247.00,paid,INR,purchase bill
AP-VB-2026-001173,VB-2026-001173,Lohiya Logistics Ltd,VEND-006,2026-06-22,2026-07-07,1291850.00,0.18,155022.00,1291850.00,1291850.00,paid,INR,purchase bill
AP-VB-2026-001174,VB-2026-001174,Trinetra Solar EPC LLP,VEND-008,2026-06-22,2026-08-21,618068.00,0.18,111252.00,618068.00,0.00,overdue,INR,purchase bill
AP-VB-2026-001175,VB-2026-001175,Northline Roofing Products PVT LTD,VEND-011,2026-06-22,2026-07-22,225669.00,0.18,11283.00,225669.00,225669.00,paid,INR,purchase bill
AP-VB-2026-001186,VB-2026-001186,Sundara Water Treatment Ltd,VEND-009,2026-06-23,2026-07-08,190172.00,0.18,22821.00,190172.00,190172.00,paid,INR,purchase bill
AP-RT-2026-001187,RT-2026-001187,Karman Print Solutions Ltd,VEND-013,2026-06-23,2026-08-07,275309.00,0.18,13765.00,275309.00,273890.00,partial,INR,purchase bill short deduction
AP-RT-2026-001195,RT-2026-001195,Zenith One Textiles LLP,VEND-012,2026-06-24,2026-08-24,295496.00,0.18,53189.00,295496.00,295496.00,paid,INR,purchase bill
AP-VB-2026-001196,VB-2026-001196,Vaishnavi Piping Solutions Ltd,VEND-021,2026-06-24,2026-07-24,404198.00,0.18,20210.00,404198.00,404198.00,paid,INR,purchase bill
AP-RT-2026-001197,RT-2026-001197,Orbitex Warehousing & Co,VEND-010,2026-06-24,2026-07-24,287445.00,0.18,14372.00,287445.00,287445.00,paid,INR,purchase bill
AP-RT-2026-001198,RT-2026-001198,Karman Catering Services LLP,VEND-014,2026-06-24,2026-08-24,65467.00,0.18,11784.00,65467.00,65467.00,paid,INR,purchase bill
AP-VB-2026-001199,VB-2026-001199,Sundara Water Treatment Ltd,VEND-009,2026-06-24,2026-07-09,152322.00,0.18,18279.00,152322.00,152322.00,paid,INR,purchase bill
AP-VB-2026-001211,VB-2026-001211,Meridian Hardware Private Limited,VEND-002,2026-06-25,2026-07-25,116759.00,0.18,5838.00,116759.00,116759.00,paid,INR,purchase bill
AP-VB-2026-001212,VB-2026-001212,Shree Balaji Analytics Private Limited,VEND-015,2026-06-25,2026-08-24,486673.00,0.18,87601.00,486673.00,486673.00,paid,INR,purchase bill
AP-RT-2026-001213,RT-2026-001213,Everstone Recyclers & Co,VEND-007,2026-06-25,2026-07-10,558491.00,0.18,27925.00,558491.00,558491.00,paid,INR,purchase bill
AP-RT-2026-001214,RT-2026-001214,Goldcrest Steel Traders Company,VEND-016,2026-06-25,2026-08-24,343851.00,0.18,61893.00,343851.00,343851.00,paid,INR,purchase bill
AP-VB-2026-001215,VB-2026-001215,Meridian Hardware Private Limited,VEND-002,2026-06-25,2026-07-25,518240.00,0.18,93283.00,518240.00,518240.00,paid,INR,purchase bill
AP-RT-2026-001216,RT-2026-001216,Anant Infra Electricals Ltd,VEND-004,2026-06-25,2026-07-10,801266.00,0.18,144228.00,801266.00,801266.00,paid,INR,purchase bill
AP-RT-2026-001222,RT-2026-001222,Vaishnavi Piping Solutions Ltd,VEND-021,2026-06-26,2026-07-27,258755.00,0.18,46576.00,258755.00,258755.00,paid,INR,purchase bill
AP-VB-2026-001223,VB-2026-001223,Meridian Hardware Private Limited,VEND-002,2026-06-26,2026-07-27,184021.00,0.18,9201.00,184021.00,184021.00,paid,INR,purchase bill
AP-VB-2026-001224,VB-2026-001224,Everstone Recyclers & Co,VEND-007,2026-06-26,2026-07-11,251605.00,0.18,45289.00,251605.00,251605.00,paid,INR,purchase bill
AP-RT-2026-001225,RT-2026-001225,Bluepeak Cold Chain PVT LTD,VEND-022,2026-06-26,2026-08-10,207024.00,0.18,24843.00,207024.00,207024.00,paid,INR,purchase bill
AP-RT-2026-001226,RT-2026-001226,Trinetra Agri Inputs Company,VEND-018,2026-06-26,2026-07-27,282742.00,0.18,33929.00,282742.00,282742.00,paid,INR,purchase bill
AP-VB-2026-001227,VB-2026-001227,Everstone Staffing & Co,VEND-020,2026-06-26,2026-08-10,309011.00,0.18,55622.00,309011.00,309011.00,paid,INR,purchase bill
AP-VB-2026-001228,VB-2026-001228,Meridian Hardware Private Limited,VEND-002,2026-06-26,2026-07-27,618394.00,0.18,74207.00,618394.00,618394.00,paid,INR,purchase bill
AP-VB-2026-001232,VB-2026-001232,Northline Roofing Products PVT LTD,VEND-011,2026-06-27,2026-07-27,1535113.00,0.18,276320.00,1535113.00,1535113.00,paid,INR,purchase bill
AP-VB-2026-001233,VB-2026-001233,Goldcrest Steel Traders Company,VEND-016,2026-06-27,2026-08-26,389821.00,0.18,70168.00,389821.00,389821.00,paid,INR,purchase bill
AP-VB-2026-001234,VB-2026-001234,Vrundavan Interiors PVT LTD,VEND-019,2026-06-27,2026-07-13,352303.00,0.18,63415.00,352303.00,352303.00,paid,INR,purchase bill
AP-VB-2026-001235,VB-2026-001235,Zenith One Textiles LLP,VEND-012,2026-06-27,2026-08-26,186215.00,0.18,9311.00,186215.00,186215.00,paid,INR,purchase bill
AP-RT-2026-001236,RT-2026-001236,Karman Print Solutions Ltd,VEND-013,2026-06-27,2026-08-11,109022.00,0.18,19624.00,109022.00,106137.00,partial,INR,purchase bill short deduction
AP-RT-2026-001246,RT-2026-001246,Orbitex Warehousing & Co,VEND-010,2026-06-29,2026-07-29,142832.00,0.18,25710.00,142832.00,142832.00,paid,INR,purchase bill
AP-RT-2026-001247,RT-2026-001247,Everstone Recyclers & Co,VEND-007,2026-06-29,2026-07-14,288085.00,0.18,14404.00,288085.00,288085.00,paid,INR,purchase bill
AP-RT-2026-001248,RT-2026-001248,Pragati Fab Services Ltd,VEND-017,2026-06-29,2026-08-13,1103106.00,0.18,198559.00,1103106.00,1103106.00,paid,INR,purchase bill
AP-RT-2026-001249,RT-2026-001249,Northline Roofing Products PVT LTD,VEND-011,2026-06-29,2026-07-29,342851.00,0.18,61713.00,342851.00,342851.00,paid,INR,purchase bill
AP-VB-2026-001250,VB-2026-001250,Northline Roofing Products PVT LTD,VEND-011,2026-06-29,2026-07-29,1488201.00,0.18,267876.00,1488201.00,1488201.00,paid,INR,purchase bill
AP-VB-2026-001264,VB-2026-001264,Northline Roofing Products PVT LTD,VEND-011,2026-06-30,2026-07-30,1356942.00,0.18,244250.00,1356942.00,1356942.00,paid,INR,purchase bill
AP-VB-2026-001265,VB-2026-001265,Trinetra Solar EPC LLP,VEND-008,2026-06-30,2026-08-29,841115.00,0.18,151401.00,841115.00,841115.00,paid,INR,purchase bill
AP-RT-2026-001266,RT-2026-001266,Meridian Hardware Private Limited,VEND-002,2026-06-30,2026-07-30,427155.00,0.18,51259.00,427155.00,407227.00,partial,INR,purchase bill short deduction
AP-VB-2026-001267,VB-2026-001267,Trinetra Solar EPC LLP,VEND-008,2026-06-30,2026-08-29,948000.00,0.18,170640.00,948000.00,948000.00,paid,INR,purchase bill
AP-RT-2026-001268,RT-2026-001268,Anant Infra Electricals Ltd,VEND-004,2026-06-30,2026-07-15,586904.00,0.18,70428.00,586904.00,586904.00,paid,INR,purchase bill
AP-RT-2026-001269,RT-2026-001269,Bluepeak Cold Chain PVT LTD,VEND-022,2026-06-30,2026-08-14,155062.00,0.18,27911.00,155062.00,155062.00,paid,INR,purchase bill
AP-RT-2026-001270,RT-2026-001270,Vrundavan Interiors PVT LTD,VEND-019,2026-06-30,2026-07-15,716105.00,0.18,85933.00,716105.00,716105.00,paid,INR,purchase bill
AP-VB-2026-001271,VB-2026-001271,Lohiya Logistics Ltd,VEND-006,2026-06-30,2026-07-15,656302.00,0.18,78756.00,656302.00,651118.00,partial,INR,purchase bill short deduction
AP-VB-2026-001272,VB-2026-001272,Pragati Fab Services Ltd,VEND-017,2026-06-30,2026-08-14,222213.00,0.18,11111.00,222213.00,222213.00,paid,INR,purchase bill
AP-VB-2026-001284,VB-2026-001284,Vrundavan Interiors PVT LTD,VEND-019,2026-07-01,2026-07-16,554959.00,0.18,99893.00,554959.00,554959.00,paid,INR,purchase bill
AP-VB-2026-001285,VB-2026-001285,Everstone Staffing & Co,VEND-020,2026-07-01,2026-08-17,276613.00,0.18,49790.00,276613.00,266852.00,partial,INR,purchase bill short deduction
AP-VB-2026-001286,VB-2026-001286,Zenith One Textiles LLP,VEND-012,2026-07-01,2026-08-31,431547.00,0.18,77678.00,431547.00,431547.00,paid,INR,purchase bill
AP-VB-2026-001287,VB-2026-001287,Karman Print Solutions Ltd,VEND-013,2026-07-01,2026-08-17,483319.00,0.18,57998.00,483319.00,0.00,overdue,INR,purchase bill
AP-VB-2026-001288,VB-2026-001288,Ashwini Machine Parts Ltd,VEND-003,2026-07-01,2026-08-31,811461.00,0.18,146063.00,811461.00,811461.00,paid,INR,purchase bill
AP-RT-2026-001300,RT-2026-001300,Zenith One Textiles LLP,VEND-012,2026-07-02,2026-08-31,470389.00,0.18,23519.00,470389.00,470389.00,paid,INR,purchase bill
AP-RT-2026-001301,RT-2026-001301,Pragati Fab Services Ltd,VEND-017,2026-07-02,2026-08-17,218329.00,0.18,39299.00,218329.00,218329.00,paid,INR,purchase bill
AP-VB-2026-001302,VB-2026-001302,Pragati Fab Services Ltd,VEND-017,2026-07-02,2026-08-17,408618.00,0.18,73551.00,408618.00,408618.00,paid,INR,purchase bill
AP-RT-2026-001303,RT-2026-001303,Orbitex Warehousing & Co,VEND-010,2026-07-02,2026-08-01,229898.00,0.18,27588.00,229898.00,229898.00,paid,INR,purchase bill
AP-RT-2026-001304,RT-2026-001304,Vaishnavi Piping Solutions Ltd,VEND-021,2026-07-02,2026-08-01,658295.00,0.18,78995.00,658295.00,633068.00,partial,INR,purchase bill short deduction
AP-VB-2026-001305,VB-2026-001305,Lohiya Logistics Ltd,VEND-006,2026-07-02,2026-07-17,286284.00,0.18,51531.00,286284.00,286284.00,paid,INR,purchase bill
AP-RT-2026-001306,RT-2026-001306,Pragati Conveyances PVT LTD,VEND-005,2026-07-02,2026-08-01,951693.00,0.18,47585.00,951693.00,951693.00,paid,INR,purchase bill
AP-RT-2026-001307,RT-2026-001307,Goldcrest Steel Traders Company,VEND-016,2026-07-02,2026-08-31,427993.00,0.18,77039.00,427993.00,0.00,overdue,INR,purchase bill
AP-VB-2026-001308,VB-2026-001308,Trinetra Solar EPC LLP,VEND-008,2026-07-02,2026-08-31,400147.00,0.18,20007.00,400147.00,400147.00,paid,INR,purchase bill
AP-RT-2026-001309,RT-2026-001309,Vaishnavi Piping Solutions Ltd,VEND-021,2026-07-02,2026-08-01,549221.00,0.18,27461.00,549221.00,549221.00,paid,INR,purchase bill
AP-RT-2026-001310,RT-2026-001310,Ashwini Machine Parts Ltd,VEND-003,2026-07-02,2026-08-31,665604.00,0.18,119809.00,665604.00,665604.00,paid,INR,purchase bill
AP-RT-2026-001320,RT-2026-001320,Trinetra Agri Inputs Company,VEND-018,2026-07-03,2026-08-03,413409.00,0.18,20670.00,413409.00,395872.00,partial,INR,purchase bill short deduction
AP-VB-2026-001321,VB-2026-001321,Everstone Recyclers & Co,VEND-007,2026-07-03,2026-07-18,442231.00,0.18,79602.00,442231.00,442231.00,paid,INR,purchase bill
AP-VB-2026-001322,VB-2026-001322,Meridian Hardware Private Limited,VEND-002,2026-07-03,2026-08-03,211409.00,0.18,10570.00,211409.00,211409.00,paid,INR,purchase bill
AP-RT-2026-001323,RT-2026-001323,Karman Print Solutions Ltd,VEND-013,2026-07-03,2026-08-17,365301.00,0.18,65754.00,365301.00,365301.00,paid,INR,purchase bill
AP-RT-2026-001324,RT-2026-001324,Bluepeak Cold Chain PVT LTD,VEND-022,2026-07-03,2026-08-17,129699.00,0.18,15564.00,129699.00,129699.00,paid,INR,purchase bill
AP-RT-2026-001325,RT-2026-001325,Pragati Fab Services Ltd,VEND-017,2026-07-03,2026-08-17,478928.00,0.18,23946.00,478928.00,478928.00,paid,INR,purchase bill
AP-RT-2026-001329,RT-2026-001329,Sundara Water Treatment Ltd,VEND-009,2026-07-04,2026-07-20,271716.00,0.18,32606.00,271716.00,271716.00,paid,INR,purchase bill
AP-RT-2026-001330,RT-2026-001330,Orbitex Warehousing & Co,VEND-010,2026-07-04,2026-08-03,267643.00,0.18,13382.00,267643.00,267643.00,paid,INR,purchase bill
AP-RT-2026-001331,RT-2026-001331,Meridian Polymers Ltd,VEND-001,2026-07-04,2026-08-03,422026.00,0.18,75965.00,422026.00,422026.00,paid,INR,purchase bill
AP-RT-2026-001339,RT-2026-001339,Ashwini Machine Parts Ltd,VEND-003,2026-07-06,2026-09-04,166706.00,0.18,30007.00,166706.00,0.00,overdue,INR,purchase bill
AP-VB-2026-001340,VB-2026-001340,Bluepeak Cold Chain PVT LTD,VEND-022,2026-07-06,2026-08-20,372477.00,0.18,67046.00,372477.00,372477.00,paid,INR,purchase bill
AP-VB-2026-001341,VB-2026-001341,Sundara Water Treatment Ltd,VEND-009,2026-07-06,2026-07-21,217609.00,0.18,10880.00,217609.00,217609.00,paid,INR,purchase bill
AP-RT-2026-001342,RT-2026-001342,Pragati Fab Services Ltd,VEND-017,2026-07-06,2026-08-20,696324.00,0.18,125338.00,696324.00,696324.00,paid,INR,purchase bill
AP-VB-2026-001343,VB-2026-001343,Zenith One Textiles LLP,VEND-012,2026-07-06,2026-09-04,357740.00,0.18,17887.00,357740.00,357740.00,paid,INR,purchase bill
AP-VB-2026-001344,VB-2026-001344,Pragati Fab Services Ltd,VEND-017,2026-07-06,2026-08-20,274371.00,0.18,13719.00,274371.00,274371.00,paid,INR,purchase bill
AP-VB-2026-001352,VB-2026-001352,Vrundavan Interiors PVT LTD,VEND-019,2026-07-07,2026-07-22,4973828.00,0.18,596859.00,4973828.00,4973828.00,paid,INR,purchase bill
AP-RT-2026-001356,RT-2026-001356,Anant Infra Electricals Ltd,VEND-004,2026-07-08,2026-07-23,417362.00,0.18,50083.00,417362.00,417362.00,paid,INR,purchase bill
AP-RT-2026-001357,RT-2026-001357,Northline Roofing Products PVT LTD,VEND-011,2026-07-08,2026-08-07,256705.00,0.18,46207.00,256705.00,256705.00,paid,INR,purchase bill
AP-VB-2026-001358,VB-2026-001358,Karman Catering Services LLP,VEND-014,2026-07-08,2026-09-07,117462.00,0.18,21143.00,117462.00,117462.00,paid,INR,purchase bill
AP-RT-2026-001359,RT-2026-001359,Karman Catering Services LLP,VEND-014,2026-07-08,2026-09-07,99140.00,0.18,11897.00,99140.00,0.00,open,INR,purchase bill
AP-RT-2026-001360,RT-2026-001360,Sundara Water Treatment Ltd,VEND-009,2026-07-08,2026-07-23,149316.00,0.18,17918.00,149316.00,149316.00,paid,INR,purchase bill
