document_id,document_no,counterparty,counterparty_code,document_date,due_date,gross_amount,gst_rate,gst_amount,net_amount,paid_amount,status,currency,notes
AR-INV-2026-001507,INV-2026-001507,Anant Infra Staffing Private Limited,CUST-020,2026-07-22,2026-09-05,486356.00,0.18,87544.00,486356.00,0.00,open,INR,tax invoice
AR-INV-2026-001508,INV-2026-001508,Goldcrest Security Systems & Co,CUST-024,2026-07-22,2026-09-21,988108.00,0.18,177859.00,988108.00,0.00,open,INR,tax invoice
AR-INV-2026-001509,INV-2026-001509,Orbitex Packaging Private Limited,CUST-027,2026-07-22,2026-09-05,1161269.00,0.18,209028.00,1161269.00,0.00,open,INR,tax invoice
AR-INV-2026-001510,INV-2026-001510,Trinetra Piping Solutions LLP,CUST-021,2026-07-22,2026-09-21,757784.00,0.18,136401.00,757784.00,0.00,open,INR,tax invoice
AR-INV-2026-001518,INV-2026-001518,Goldcrest Security Systems & Co,CUST-024,2026-07-23,2026-09-21,1112262.00,0.18,200207.00,1112262.00,0.00,open,INR,tax invoice
AR-INV-2026-001519,INV-2026-001519,Vedika Textiles Company,CUST-012,2026-07-23,2026-08-07,381025.00,0.18,68584.00,381025.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001520,INV-2026-001520,Ashwini Cable Systems LLP,CUST-023,2026-07-23,2026-08-22,276057.00,0.18,49690.00,276057.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001521,INV-2026-001521,Saptagiri Analytics Ltd,CUST-015,2026-07-23,2026-07-30,929035.00,0.18,167226.00,929035.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001522,INV-2026-001522,Shree Balaji Hardware Private Limited,CUST-002,2026-07-23,2026-09-07,649969.00,0.18,116994.00,649969.00,0.00,open,INR,tax invoice
AR-INV-2026-001523,INV-2026-001523,Goldcrest Warehousing Private Limited,CUST-010,2026-07-23,2026-07-30,143577.00,0.18,25844.00,143577.00,0.00,overdue,INR,tax invoice short deduction
AR-INV-2026-001524,INV-2026-001524,Suryavansh Catering Services Company,CUST-014,2026-07-23,2026-08-22,120801.00,0.18,21744.00,120801.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001525,INV-2026-001525,Goldcrest Steel Traders Company,CUST-016,2026-07-23,2026-08-07,532420.00,0.18,95836.00,532420.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001526,INV-2026-001526,Orbitex Paper Mills PVT LTD,CUST-025,2026-07-23,2026-07-30,1046804.00,0.18,188425.00,1046804.00,0.00,open,INR,tax invoice
AR-INV-2026-001527,INV-2026-001527,Sahyadri Polymers PVT LTD,CUST-001,2026-07-23,2026-09-07,789271.00,0.18,142069.00,789271.00,0.00,open,INR,tax invoice
AR-INV-2026-001534,INV-2026-001534,Sahyadri Polymers PVT LTD,CUST-001,2026-07-24,2026-09-07,65101.00,0.18,11718.00,65101.00,0.00,open,INR,tax invoice
AR-INV-2026-001535,INV-2026-001535,Vedika Facility Management & Co,CUST-028,2026-07-24,2026-09-07,584374.00,0.18,105187.00,584374.00,0.00,open,INR,tax invoice short deduction
AR-INV-2026-001536,INV-2026-001536,Meridian Lab Supplies LLP,CUST-029,2026-07-24,2026-07-31,1074512.00,0.18,193412.00,1074512.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001537,INV-2026-001537,Suryavansh Print Solutions & Co,CUST-013,2026-07-24,2026-08-24,75581.00,0.18,13605.00,75581.00,0.00,open,INR,tax invoice
AR-INV-2026-001538,INV-2026-001538,Pushpa Metals Agri Inputs PVT LTD,CUST-018,2026-07-24,2026-07-31,110013.00,0.18,19802.00,110013.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001539,INV-2026-001539,Ashwini Interiors & Co,CUST-019,2026-07-24,2026-08-24,1008580.00,0.18,181544.00,1008580.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001540,INV-2026-001540,Pushpa Metals Agri Inputs PVT LTD,CUST-018,2026-07-24,2026-07-31,292223.00,0.18,52600.00,292223.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001541,INV-2026-001541,Shree Balaji Hardware Private Limited,CUST-002,2026-07-24,2026-09-07,1315874.00,0.18,236857.00,1315874.00,0.00,open,INR,tax invoice
AR-INV-2026-001542,INV-2026-001542,Orbitex Paper Mills PVT LTD,CUST-025,2026-07-24,2026-07-31,1120334.00,0.18,201660.00,1120334.00,0.00,open,INR,tax invoice
AR-INV-2026-001543,INV-2026-001543,Anant Infra Staffing Private Limited,CUST-020,2026-07-24,2026-09-07,324165.00,0.18,58350.00,324165.00,0.00,open,INR,tax invoice
AR-INV-2026-001544,INV-2026-001544,Trinetra Piping Solutions LLP,CUST-021,2026-07-24,2026-09-22,137094.00,0.18,24677.00,137094.00,0.00,open,INR,tax invoice
AR-INV-2026-001552,INV-2026-001552,Suryavansh Print Solutions & Co,CUST-013,2026-07-25,2026-08-24,119945.00,0.18,21590.00,119945.00,0.00,open,INR,tax invoice
AR-INV-2026-001553,INV-2026-001553,Goldcrest Security Systems & Co,CUST-024,2026-07-25,2026-09-23,704647.00,0.18,126836.00,704647.00,0.00,open,INR,tax invoice
AR-INV-2026-001556,INV-2026-001556,Copperleaf Electricals PVT LTD,CUST-004,2026-07-26,2026-09-09,403198.00,0.18,72576.00,403198.00,0.00,open,INR,tax invoice
AR-INV-2026-001559,INV-2026-001559,Meridian Lab Supplies LLP,CUST-029,2026-07-27,2026-08-03,454602.00,0.18,81828.00,454602.00,0.00,overdue,INR,tax invoice short deduction
AR-INV-2026-001560,INV-2026-001560,Ashwini Solar EPC PVT LTD,CUST-008,2026-07-27,2026-09-10,566584.00,0.18,101985.00,566584.00,0.00,open,INR,tax invoice
AR-INV-2026-001561,INV-2026-001561,Nalanda Recyclers LLP,CUST-007,2026-07-27,2026-08-11,369105.00,0.18,66439.00,369105.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001562,INV-2026-001562,Ashwini Cable Systems LLP,CUST-023,2026-07-27,2026-08-26,126731.00,0.18,22812.00,126731.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001563,INV-2026-001563,Copperleaf Electricals PVT LTD,CUST-004,2026-07-27,2026-09-10,509637.00,0.18,91735.00,509637.00,0.00,open,INR,tax invoice
AR-INV-2026-001564,INV-2026-001564,Orbitex Paper Mills PVT LTD,CUST-025,2026-07-27,2026-08-03,2520096.00,0.18,453617.00,2520096.00,0.00,overdue,INR,tax invoice short deduction
AR-INV-2026-001569,INV-2026-001569,Ashwini Solar EPC PVT LTD,CUST-008,2026-07-28,2026-09-11,947186.00,0.18,170493.00,947186.00,0.00,open,INR,tax invoice
AR-INV-2026-001570,INV-2026-001570,Goldcrest Security Systems & Co,CUST-024,2026-07-28,2026-09-26,697629.00,0.18,125573.00,697629.00,0.00,open,INR,tax invoice
AR-INV-2026-001571,INV-2026-001571,Vedika Textiles Company,CUST-012,2026-07-28,2026-08-12,229522.00,0.18,41314.00,229522.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001572,INV-2026-001572,Saptagiri Analytics Ltd,CUST-015,2026-07-28,2026-08-04,831684.00,0.18,149703.00,831684.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001577,INV-2026-001577,Ashwini Interiors & Co,CUST-019,2026-07-29,2026-08-28,512368.00,0.18,92226.00,512368.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001578,INV-2026-001578,Nalanda Fab Services Private Limited,CUST-017,2026-07-29,2026-09-28,193555.00,0.18,34840.00,193555.00,0.00,open,INR,tax invoice
AR-INV-2026-001579,INV-2026-001579,Vedika Facility Management & Co,CUST-028,2026-07-29,2026-09-12,1481785.00,0.18,266721.00,1481785.00,0.00,open,INR,tax invoice
AR-INV-2026-001580,INV-2026-001580,Goldcrest Warehousing Private Limited,CUST-010,2026-07-29,2026-08-05,347345.00,0.18,62522.00,347345.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001581,INV-2026-001581,Zenith One Logistics & Co,CUST-006,2026-07-29,2026-08-28,160995.00,0.18,28979.00,160995.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001582,INV-2026-001582,Ashwini Interiors & Co,CUST-019,2026-07-29,2026-08-28,705830.00,0.18,127049.00,705830.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001583,INV-2026-001583,Suryavansh Print Solutions & Co,CUST-013,2026-07-29,2026-08-28,386644.00,0.18,69596.00,386644.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001584,INV-2026-001584,Zenith One Logistics & Co,CUST-006,2026-07-29,2026-08-28,130514.00,0.18,23493.00,130514.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001585,INV-2026-001585,Nalanda Recyclers LLP,CUST-007,2026-07-29,2026-08-13,941946.00,0.18,169550.00,941946.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001593,INV-2026-001593,Zenith One Logistics & Co,CUST-006,2026-07-30,2026-08-29,230865.00,0.18,41556.00,230865.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001594,INV-2026-001594,Trinetra Piping Solutions LLP,CUST-021,2026-07-30,2026-09-28,482417.00,0.18,86835.00,482417.00,0.00,open,INR,tax invoice
AR-INV-2026-001595,INV-2026-001595,Vedika Textiles Company,CUST-012,2026-07-30,2026-08-14,102123.00,0.18,18382.00,102123.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001596,INV-2026-001596,Copperleaf Electricals PVT LTD,CUST-004,2026-07-30,2026-09-14,571014.00,0.18,102783.00,571014.00,0.00,open,INR,tax invoice
AR-INV-2026-001597,INV-2026-001597,Anant Infra Conveyances PVT LTD,CUST-005,2026-07-30,2026-08-29,143995.00,0.18,25919.00,143995.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001598,INV-2026-001598,Zenith One Logistics & Co,CUST-006,2026-07-30,2026-08-29,112028.00,0.18,20165.00,112028.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001599,INV-2026-001599,Trividata Roofing Products PVT LTD,CUST-011,2026-07-30,2026-08-29,306051.00,0.18,55089.00,306051.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001600,INV-2026-001600,Trinetra Piping Solutions LLP,CUST-021,2026-07-30,2026-09-28,120526.00,0.18,21695.00,120526.00,0.00,open,INR,tax invoice
AR-INV-2026-001606,INV-2026-001606,Ashwini Cable Systems LLP,CUST-023,2026-07-31,2026-08-31,272938.00,0.18,49129.00,272938.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001607,INV-2026-001607,Shree Balaji Machine Parts & Co,CUST-003,2026-07-31,2026-09-29,88106.00,0.18,15859.00,88106.00,0.00,open,INR,tax invoice
AR-INV-2026-001608,INV-2026-001608,Goldcrest Security Systems & Co,CUST-024,2026-07-31,2026-09-29,1725843.00,0.18,310652.00,1725843.00,0.00,open,INR,tax invoice
AR-INV-2026-001609,INV-2026-001609,Ashwini Solar EPC PVT LTD,CUST-008,2026-07-31,2026-09-14,1205024.00,0.18,216904.00,1205024.00,0.00,open,INR,tax invoice
AR-INV-2026-001610,INV-2026-001610,Ashwini Cable Systems LLP,CUST-023,2026-07-31,2026-08-31,271711.00,0.18,48908.00,271711.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001611,INV-2026-001611,Ashwini Cable Systems LLP,CUST-023,2026-07-31,2026-08-31,295461.00,0.18,53183.00,295461.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001612,INV-2026-001612,Trividata Roofing Products PVT LTD,CUST-011,2026-07-31,2026-08-31,378388.00,0.18,68110.00,378388.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001617,INV-2026-001617,Anant Infra Conveyances PVT LTD,CUST-005,2026-08-01,2026-08-31,119052.00,0.18,21429.00,119052.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001618,INV-2026-001618,Meridian Lab Supplies LLP,CUST-029,2026-08-01,2026-08-08,609001.00,0.18,109620.00,609001.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001619,INV-2026-001619,Ashwini Solar EPC PVT LTD,CUST-008,2026-08-01,2026-09-15,1127630.00,0.18,202973.00,1127630.00,0.00,open,INR,tax invoice
AR-INV-2026-001620,INV-2026-001620,Everstone Water Treatment Company,CUST-009,2026-08-01,2026-09-30,526903.00,0.18,94843.00,526903.00,0.00,open,INR,tax invoice
AR-INV-2026-001628,INV-2026-001628,Orbitex Dairy Foods PVT LTD,CUST-026,2026-08-03,2026-08-10,672885.00,0.18,121119.00,672885.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001629,INV-2026-001629,Meridian Lab Supplies LLP,CUST-029,2026-08-03,2026-08-10,712388.00,0.18,128230.00,712388.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001630,INV-2026-001630,Vedika Textiles Company,CUST-012,2026-08-03,2026-08-18,156596.00,0.18,28187.00,156596.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001631,INV-2026-001631,Everstone Water Treatment Company,CUST-009,2026-08-03,2026-10-03,262877.00,0.18,47318.00,262877.00,0.00,open,INR,tax invoice
AR-INV-2026-001632,INV-2026-001632,Zenith One Logistics & Co,CUST-006,2026-08-03,2026-09-02,347614.00,0.18,62571.00,347614.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001635,INV-2026-001635,Nalanda Fab Services Private Limited,CUST-017,2026-08-04,2026-10-03,95045.00,0.18,17108.00,95045.00,0.00,open,INR,tax invoice
AR-INV-2026-001636,INV-2026-001636,Suryavansh Catering Services Company,CUST-014,2026-08-04,2026-09-03,596598.00,0.18,107388.00,596598.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001637,INV-2026-001637,Suryavansh Catering Services Company,CUST-014,2026-08-04,2026-09-03,943114.00,0.18,169761.00,943114.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001638,INV-2026-001638,Nalanda Recyclers LLP,CUST-007,2026-08-04,2026-08-19,388152.00,0.18,69867.00,388152.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001639,INV-2026-001639,Orbitex Packaging Private Limited,CUST-027,2026-08-04,2026-09-18,624533.00,0.18,112416.00,624533.00,0.00,open,INR,tax invoice
AR-INV-2026-001640,INV-2026-001640,Ashwini Interiors & Co,CUST-019,2026-08-04,2026-09-03,286360.00,0.18,51545.00,286360.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001643,INV-2026-001643,Vedika Facility Management & Co,CUST-028,2026-08-05,2026-09-19,238299.00,0.18,42894.00,238299.00,0.00,open,INR,tax invoice short deduction
AR-INV-2026-001644,INV-2026-001644,Ashwini Interiors & Co,CUST-019,2026-08-05,2026-09-04,487576.00,0.18,87764.00,487576.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001645,INV-2026-001645,Ashwini Solar EPC PVT LTD,CUST-008,2026-08-05,2026-09-19,1580951.00,0.18,284571.00,1580951.00,0.00,open,INR,tax invoice
AR-INV-2026-001646,INV-2026-001646,Meridian Lab Supplies LLP,CUST-029,2026-08-05,2026-08-12,1454278.00,0.18,261770.00,1454278.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001647,INV-2026-001647,Sahyadri Polymers PVT LTD,CUST-001,2026-08-05,2026-09-19,604989.00,0.18,108898.00,604989.00,0.00,open,INR,tax invoice
AR-INV-2026-001648,INV-2026-001648,Pushpa Metals Agri Inputs PVT LTD,CUST-018,2026-08-05,2026-08-12,904149.00,0.18,162747.00,904149.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001649,INV-2026-001649,Goldcrest Security Systems & Co,CUST-024,2026-08-05,2026-10-05,1747833.00,0.18,314610.00,1747833.00,0.00,open,INR,tax invoice
AR-INV-2026-001650,INV-2026-001650,Saptagiri Analytics Ltd,CUST-015,2026-08-05,2026-08-12,835538.00,0.18,150397.00,835538.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001651,INV-2026-001651,Ashwini Interiors & Co,CUST-019,2026-08-05,2026-09-04,541842.00,0.18,97532.00,541842.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001656,INV-2026-001656,Anant Infra Staffing Private Limited,CUST-020,2026-08-06,2026-09-21,202243.00,0.18,36404.00,202243.00,0.00,open,INR,tax invoice short deduction
AR-INV-2026-001657,INV-2026-001657,Suryavansh Print Solutions & Co,CUST-013,2026-08-06,2026-09-05,182639.00,0.18,32875.00,182639.00,0.00,open,INR,tax invoice
AR-INV-2026-001658,INV-2026-001658,Ashwini Solar EPC PVT LTD,CUST-008,2026-08-06,2026-09-21,1306782.00,0.18,235221.00,1306782.00,0.00,open,INR,tax invoice
AR-INV-2026-001659,INV-2026-001659,Nalanda Fab Services Private Limited,CUST-017,2026-08-06,2026-10-05,351555.00,0.18,63280.00,351555.00,0.00,open,INR,tax invoice
AR-INV-2026-001660,INV-2026-001660,Anant Infra Conveyances PVT LTD,CUST-005,2026-08-06,2026-09-05,94512.00,0.18,17012.00,94512.00,0.00,open,INR,tax invoice
AR-INV-2026-001661,INV-2026-001661,Suryavansh Catering Services Company,CUST-014,2026-08-06,2026-09-05,1014640.00,0.18,182635.00,1014640.00,0.00,open,INR,tax invoice
AR-INV-2026-001662,INV-2026-001662,Trividata Roofing Products PVT LTD,CUST-011,2026-08-06,2026-09-05,420439.00,0.18,75679.00,420439.00,0.00,open,INR,tax invoice
AR-INV-2026-001668,INV-2026-001668,Suryavansh Catering Services Company,CUST-014,2026-08-07,2026-09-07,565588.00,0.18,101806.00,565588.00,0.00,open,INR,tax invoice
AR-INV-2026-001669,INV-2026-001669,Ashwini Cold Chain Ltd,CUST-022,2026-08-07,2026-09-07,396385.00,0.18,71349.00,396385.00,0.00,open,INR,tax invoice
AR-INV-2026-001670,INV-2026-001670,Ashwini Cable Systems LLP,CUST-023,2026-08-07,2026-09-07,964871.00,0.18,173677.00,964871.00,0.00,open,INR,tax invoice
AR-INV-2026-001671,INV-2026-001671,Shree Balaji Hardware Private Limited,CUST-002,2026-08-07,2026-09-21,1583641.00,0.18,285055.00,1583641.00,0.00,open,INR,tax invoice
AR-INV-2026-001672,INV-2026-001672,Ashwini Interiors & Co,CUST-019,2026-08-07,2026-09-07,449783.00,0.18,80961.00,449783.00,0.00,open,INR,tax invoice
AR-INV-2026-001673,INV-2026-001673,Trinetra Piping Solutions LLP,CUST-021,2026-08-07,2026-10-06,81444.00,0.18,14660.00,81444.00,0.00,open,INR,tax invoice
AR-INV-2026-001674,INV-2026-001674,Saptagiri Analytics Ltd,CUST-015,2026-08-07,2026-08-14,255735.00,0.18,46032.00,255735.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001675,INV-2026-001675,Shree Balaji Hardware Private Limited,CUST-002,2026-08-07,2026-09-21,2013480.00,0.18,362426.00,2013480.00,0.00,open,INR,tax invoice
AR-INV-2026-001676,INV-2026-001676,Ashwini Solar EPC PVT LTD,CUST-008,2026-08-07,2026-09-21,767681.00,0.18,138183.00,767681.00,0.00,open,INR,tax invoice
AR-INV-2026-001677,INV-2026-001677,Nalanda Recyclers LLP,CUST-007,2026-08-07,2026-08-22,1167942.00,0.18,210230.00,1167942.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001678,INV-2026-001678,Meridian Lab Supplies LLP,CUST-029,2026-08-07,2026-08-14,856649.00,0.18,154197.00,856649.00,0.00,overdue,INR,tax invoice short deduction
AR-INV-2026-001685,INV-2026-001685,Suryavansh Print Solutions & Co,CUST-013,2026-08-08,2026-09-07,359255.00,0.18,64666.00,359255.00,0.00,open,INR,tax invoice
AR-INV-2026-001686,INV-2026-001686,Vedika Textiles Company,CUST-012,2026-08-08,2026-08-24,186634.00,0.18,33594.00,186634.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001691,INV-2026-001691,Anant Infra Staffing Private Limited,CUST-020,2026-08-10,2026-09-24,917677.00,0.18,165182.00,917677.00,0.00,open,INR,tax invoice
AR-INV-2026-001692,INV-2026-001692,Vedika Facility Management & Co,CUST-028,2026-08-10,2026-09-24,627725.00,0.18,112990.00,627725.00,0.00,open,INR,tax invoice
AR-INV-2026-001693,INV-2026-001693,Vedika Textiles Company,CUST-012,2026-08-10,2026-08-25,327188.00,0.18,58894.00,327188.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001694,INV-2026-001694,Nalanda Fab Services Private Limited,CUST-017,2026-08-10,2026-10-09,282556.00,0.18,50860.00,282556.00,0.00,open,INR,tax invoice
AR-INV-2026-001695,INV-2026-001695,Vedika Facility Management & Co,CUST-028,2026-08-10,2026-09-24,623188.00,0.18,112174.00,623188.00,0.00,open,INR,tax invoice
AR-INV-2026-001696,INV-2026-001696,Vedika Textiles Company,CUST-012,2026-08-10,2026-08-25,425000.00,0.18,76500.00,425000.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001697,INV-2026-001697,Suryavansh Print Solutions & Co,CUST-013,2026-08-10,2026-09-09,231612.00,0.18,41690.00,231612.00,0.00,open,INR,tax invoice
AR-INV-2026-001698,INV-2026-001698,Nalanda Fab Services Private Limited,CUST-017,2026-08-10,2026-10-09,147497.00,0.18,26549.00,147497.00,0.00,open,INR,tax invoice
AR-INV-2026-001699,INV-2026-001699,Saptagiri Analytics Ltd,CUST-015,2026-08-10,2026-08-17,949901.00,0.18,170982.00,949901.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001700,INV-2026-001700,Copperleaf Electricals PVT LTD,CUST-004,2026-08-10,2026-09-24,390231.00,0.18,70242.00,390231.00,0.00,open,INR,tax invoice
AR-INV-2026-001708,INV-2026-001708,Orbitex Paper Mills PVT LTD,CUST-025,2026-08-11,2026-08-18,144406.00,0.18,25993.00,144406.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001709,INV-2026-001709,Trinetra Piping Solutions LLP,CUST-021,2026-08-11,2026-10-10,243117.00,0.18,43761.00,243117.00,0.00,open,INR,tax invoice short deduction
AR-INV-2026-001710,INV-2026-001710,Copperleaf Electricals PVT LTD,CUST-004,2026-08-11,2026-09-25,420731.00,0.18,75732.00,420731.00,0.00,open,INR,tax invoice
AR-INV-2026-001711,INV-2026-001711,Ashwini Cable Systems LLP,CUST-023,2026-08-11,2026-09-10,560496.00,0.18,100889.00,560496.00,0.00,open,INR,tax invoice
AR-INV-2026-001712,INV-2026-001712,Trinetra Piping Solutions LLP,CUST-021,2026-08-11,2026-10-10,84679.00,0.18,15242.00,84679.00,0.00,open,INR,tax invoice
AR-INV-2026-001713,INV-2026-001713,Nalanda Fab Services Private Limited,CUST-017,2026-08-11,2026-10-10,70515.00,0.18,12693.00,70515.00,0.00,open,INR,tax invoice
AR-INV-2026-001714,INV-2026-001714,Ashwini Cable Systems LLP,CUST-023,2026-08-11,2026-09-10,1060707.00,0.18,190927.00,1060707.00,0.00,open,INR,tax invoice
AR-INV-2026-001715,INV-2026-001715,Sahyadri Polymers PVT LTD,CUST-001,2026-08-11,2026-09-25,573751.00,0.18,103275.00,573751.00,0.00,open,INR,tax invoice
AR-INV-2026-001722,INV-2026-001722,Everstone Water Treatment Company,CUST-009,2026-08-12,2026-10-12,162870.00,0.18,29317.00,162870.00,0.00,open,INR,tax invoice
AR-INV-2026-001723,INV-2026-001723,Orbitex Packaging Private Limited,CUST-027,2026-08-12,2026-09-26,600953.00,0.18,108172.00,600953.00,0.00,open,INR,tax invoice
AR-INV-2026-001724,INV-2026-001724,Shree Balaji Machine Parts & Co,CUST-003,2026-08-12,2026-10-12,132379.00,0.18,23828.00,132379.00,0.00,open,INR,tax invoice
AR-INV-2026-001725,INV-2026-001725,Nalanda Fab Services Private Limited,CUST-017,2026-08-12,2026-10-12,240424.00,0.18,43276.00,240424.00,0.00,open,INR,tax invoice
AR-INV-2026-001726,INV-2026-001726,Nalanda Recyclers LLP,CUST-007,2026-08-12,2026-08-27,315046.00,0.18,56708.00,315046.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001727,INV-2026-001727,Ashwini Interiors & Co,CUST-019,2026-08-12,2026-09-11,305062.00,0.18,54911.00,305062.00,0.00,open,INR,tax invoice
AR-INV-2026-001728,INV-2026-001728,Suryavansh Petro Chemicals & Co,CUST-030,2026-08-12,2026-09-11,287514.00,0.18,51753.00,287514.00,0.00,open,INR,tax invoice
AR-INV-2026-001729,INV-2026-001729,Suryavansh Petro Chemicals & Co,CUST-030,2026-08-12,2026-09-11,129977.00,0.18,23396.00,129977.00,0.00,open,INR,tax invoice
AR-INV-2026-001736,INV-2026-001736,Pushpa Metals Agri Inputs PVT LTD,CUST-018,2026-08-13,2026-08-20,381994.00,0.18,68759.00,381994.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001737,INV-2026-001737,Orbitex Packaging Private Limited,CUST-027,2026-08-13,2026-09-28,797291.00,0.18,143512.00,797291.00,0.00,open,INR,tax invoice
AR-INV-2026-001738,INV-2026-001738,Anant Infra Conveyances PVT LTD,CUST-005,2026-08-13,2026-09-12,603479.00,0.18,108626.00,603479.00,0.00,open,INR,tax invoice
AR-INV-2026-001739,INV-2026-001739,Trinetra Piping Solutions LLP,CUST-021,2026-08-13,2026-10-12,132243.00,0.18,23804.00,132243.00,0.00,open,INR,tax invoice
AR-INV-2026-001740,INV-2026-001740,Sahyadri Polymers PVT LTD,CUST-001,2026-08-13,2026-09-28,213735.00,0.18,38472.00,213735.00,0.00,open,INR,tax invoice
AR-INV-2026-001741,INV-2026-001741,Suryavansh Catering Services Company,CUST-014,2026-08-13,2026-09-12,294225.00,0.18,52960.00,294225.00,0.00,open,INR,tax invoice
AR-INV-2026-001742,INV-2026-001742,Ashwini Interiors & Co,CUST-019,2026-08-13,2026-09-12,596079.00,0.18,107294.00,596079.00,0.00,open,INR,tax invoice
AR-INV-2026-001743,INV-2026-001743,Nalanda Recyclers LLP,CUST-007,2026-08-13,2026-08-28,620422.00,0.18,111676.00,620422.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001750,INV-2026-001750,Goldcrest Warehousing Private Limited,CUST-010,2026-08-14,2026-08-21,41100.00,0.18,7398.00,41100.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001751,INV-2026-001751,Meridian Lab Supplies LLP,CUST-029,2026-08-14,2026-08-21,318310.00,0.18,57296.00,318310.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001752,INV-2026-001752,Suryavansh Catering Services Company,CUST-014,2026-08-14,2026-09-14,225421.00,0.18,40576.00,225421.00,0.00,open,INR,tax invoice
AR-INV-2026-001753,INV-2026-001753,Suryavansh Petro Chemicals & Co,CUST-030,2026-08-14,2026-09-14,1863414.00,0.18,335415.00,1863414.00,0.00,open,INR,tax invoice short deduction
AR-INV-2026-001754,INV-2026-001754,Shree Balaji Machine Parts & Co,CUST-003,2026-08-14,2026-10-13,93586.00,0.18,16845.00,93586.00,0.00,open,INR,tax invoice
AR-INV-2026-001755,INV-2026-001755,Orbitex Paper Mills PVT LTD,CUST-025,2026-08-14,2026-08-21,3578805.00,0.18,644185.00,3578805.00,0.00,overdue,INR,tax invoice short deduction
AR-INV-2026-001756,INV-2026-001756,Nalanda Recyclers LLP,CUST-007,2026-08-14,2026-08-29,874148.00,0.18,157347.00,874148.00,0.00,overdue,INR,tax invoice
AR-INV-2026-001757,INV-2026-001757,Orbitex Packaging Private Limited,CUST-027,2026-08-14,2026-09-28,944873.00,0.18,170077.00,944873.00,0.00,open,INR,tax invoice
AR-INV-2026-001758,INV-2026-001758,Ashwini Solar EPC PVT LTD,CUST-008,2026-08-14,2026-09-28,690949.00,0.18,124371.00,690949.00,0.00,open,INR,tax invoice
AR-INV-2026-001759,INV-2026-001759,Trividata Roofing Products PVT LTD,CUST-011,2026-08-14,2026-09-14,275845.00,0.18,49652.00,275845.00,0.00,open,INR,tax invoice
AR-INV-2026-001760,INV-2026-001760,Nalanda Recyclers LLP,CUST-007,2026-08-14,2026-08-29,573273.00,0.18,103189.00,573273.00,0.00,overdue,INR,tax invoice
