line_id,txn_date,value_date,narration,utr,amount_in,amount_out,account
BL-001293,2026-08-01,2026-08-01,UPI/HDFC0001234/650276542968/merihar@okaxis/MERIDIAN HARDWARE NOI/RT-2026-001266,900000064544,,407227.00,HDFC-Current-4421
BL-001294,2026-08-01,2026-08-01,UPI/HDFC0001234/536908492190/bluecol@okhdfcbank/BLUEPEAK COLD CHAIN PVT LTD,900000058776,,407050.00,HDFC-Current-4421
BL-001295,2026-08-01,2026-08-01,NEFT DR KKBK0000812 900000047144 FROM ZENITH ONE  security deposit INR 329140.00 VB-2026-0,900000047144,,329140.00,HDFC-Current-4421
BL-001296,2026-08-01,2026-08-01,NEFT DR UTIB0002233 900000068996 FROM VRUNDAVAN INTERI amc renewal INR 222701.00,900000068996,,222701.00,HDFC-Current-4421
BL-001297,2026-08-01,2026-08-01,RTGS HDFC0001234 900000070747 SUNDARA WATER TREATMENT LTD INR 212461.00 advance RT-2026-00,900000070747,,212461.00,HDFC-Current-4421
BL-001298,2026-08-01,2026-08-01,UPI/HDFC0001234/374522276150/VB-2026-001223/merihar@okaxis/MERIDIAN HARD ,900000062784,,184021.00,HDFC-Current-4421
BL-001299,2026-08-01,2026-08-01,UPI/HDFC0001234/970103777763/bluecol@paytm/BLUEPEAK COLD CHAIN KOC/VB-2026-001067,900000055376,,136485.00,HDFC-Current-4421
BL-001300,2026-08-01,2026-08-01,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000139 UTR 900000006581,900000006581,103191.83,,HDFC-Current-4421
BL-001301,2026-08-01,2026-08-01,NEFT CR KKBK0000812 900000061643 FROM VEDISA FACILITY MANAGEMENT LLP advance INR 204793.00,900000061643,204793.00,,HDFC-Current-4421
BL-001302,2026-08-01,2026-08-01,CHQ CLG VEDIKA TEXTILES COMPANY ,900000071414,440772.00,,HDFC-Current-4421
BL-001303,2026-08-01,2026-08-01,UPI/HDFC0001234/394562383387/INV-2026-001229/ashwcol@paytm/ASHWINI CO ,900000063203,598519.00,,HDFC-Current-4421
BL-001304,2026-08-01,2026-08-01,UPI/HDFC0001234/708349620304/INV-2026-000868/everwat@okhdfcbank/EVERSTONE WATER TREATMENT ,900000046223,806012.00,,HDFC-Current-4421
BL-001305,2026-08-01,2026-08-01,INV-2026-001048 NEFT CR KKBK0000812 900000054752 FROM ORBITEX PACKAGING RAJ advance INR 12,900000054752,1289831.00,,HDFC-Current-4421
BL-001306,2026-08-01,2026-08-01,"INV-2026-001441,INV-2026-001526,INV-2026-001542 NEFT CR KKBK0000812 900000081263 FROM ORBI",900000081263,2891582.00,,HDFC-Current-4421
BL-001307,2026-08-03,2026-08-03,NEFT DR SBIN0000921 900000063956 FROM NORTHLINE R amc renewal INR 1488201.00,900000063956,,1488201.00,HDFC-Current-4421
BL-001308,2026-08-03,2026-08-03,EMI-202608 NEFT DR KKBK0000812 900000080238 FROM STATE BANK EQUIP LOAN  against inv INR 12,900000080238,,1250000.00,HDFC-Current-4421
BL-001309,2026-08-03,2026-08-03,RT-2026-000964 NEFT DR KKBK0000812 900000051177 FROM SHREE BALAJI ANALYTICS PRIVATE LIMITE,900000051177,,913240.00,HDFC-Current-4421
BL-001310,2026-08-03,2026-08-03,NEFT DR ICIC0000429 900000052403 FROM ZENITH ONE TEXTILES NAG invoice settlement INR 79379,900000052403,,793794.00,HDFC-Current-4421
BL-001311,2026-08-03,2026-08-03,UPI/HDFC0001234/732817070587/bluecol@okhdfcbank/BLUEPEAK COLD CHAIN PVT LTD/VB-2026-001160,900000059987,,408064.00,HDFC-Current-4421
BL-001312,2026-08-03,2026-08-03,CHQ CLG ANANT INFR VB-2026-001449,900000071496,,330885.00,HDFC-Current-4421
BL-001313,2026-08-03,2026-08-03,UPI/HDFC0001234/954578262614/ashwmac@ybl/ASHWINI MACHING PARTS PVT LTD/VB-2026-001044,900000054552,,213156.00,HDFC-Current-4421
BL-001314,2026-08-03,2026-08-03,RTGS KKBK0000812 900000070161 SUNDARA WATER TREATMENT LTD INR 96861.00 freight charges,900000070161,,96861.00,HDFC-Current-4421
BL-001315,2026-08-03,2026-08-03,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000141 UTR 900000006690,900000006690,56561.07,,HDFC-Current-4421
BL-001316,2026-08-03,2026-08-03,INV-2026-001523 NEFT CR ICIC0000429 900000073861 FROM GOLDCREST WAREHOUSING PRIVATE LIMITE,900000073861,137633.00,,HDFC-Current-4421
BL-001317,2026-08-03,2026-08-03,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000140 UTR 900000006667,900000006667,147846.77,,HDFC-Current-4421
BL-001318,2026-08-03,2026-08-03,INV-2026-001525 NEFT CR KKBK0000812 900000073984 FROM GOLDCREST STEEL TRADERS QOMPANY part,900000073984,532420.00,,HDFC-Current-4421
BL-001319,2026-08-03,2026-08-03,NEFT CR ICIC0000429 900000068002 FROM ASHWINI INTERIORS amc renewal INR 812298.00,900000068002,812298.00,,HDFC-Current-4421
BL-001320,2026-08-03,2026-08-03,RTGS KKBK0000812 900000075065 SAPTAGIRI ANALYTICS INR 831684.00 amc renewal,900000075065,831684.00,,HDFC-Current-4421
BL-001321,2026-08-03,2026-08-03,INV-2026-001521 RTGS UTIB0002233 900000073744 SAPTAGIRI ANALYTICS LTD INR 929035.00 materi,900000073744,929035.00,,HDFC-Current-4421
BL-001322,2026-08-03,2026-08-03,NEFT CR KKBK0000812 900000052121 FROM ORBITEX PACKAGING PRIVATE LIMITED against inv INR 16,900000052121,1608416.00,,HDFC-Current-4421
BL-001323,2026-08-04,2026-08-04,UPI/HDFC0001234/336951129581/ashwmac@okaxis/ASHWINI MACHINE PARTS COMPANY,900000052404,,1079560.00,HDFC-Current-4421
BL-001324,2026-08-04,2026-08-04,NEFT DR KKBK0000812 900000067250 FROM TRINETRA AGRI INP milestone 2 INR 395872.00,900000067250,,395872.00,HDFC-Current-4421
BL-001325,2026-08-04,2026-08-04,NEFT DR UTIB0002233 900000057478 FROM PRAGATI FAB SER full and final INR 156223.00,900000057478,,156223.00,HDFC-Current-4421
BL-001326,2026-08-04,2026-08-04,UPI/HDFC0001234/289207209019/everwat@okaxis/EVERWAT TREATMENT,900000047768,319151.00,,HDFC-Current-4421
BL-001327,2026-08-04,2026-08-04,NEFT CR ICIC0000429 900000050068 FROM GOLDCREST SECURITY SYSTEMS COMPANY security deposit ,900000050068,370497.00,,HDFC-Current-4421
BL-001328,2026-08-04,2026-08-04,NEFT CR SBIN0000921 900000067859 FROM SAHYADRI POLYMERS PVT LTD amc renewal INR 389891.00 ,900000067859,389891.00,,HDFC-Current-4421
BL-001329,2026-08-04,2026-08-04,NEFT CR SBIN0000921 900000066075 FROM ASHWINI INTERI advance INR 405092.00,900000066075,405092.00,,HDFC-Current-4421
BL-001330,2026-08-04,2026-08-04,INV-2026-001398 NEFT CR UTIB0002233 900000070346 FROM ASHWINI INTERIORS COI security depos,900000070346,643575.00,,HDFC-Current-4421
BL-001331,2026-08-04,2026-08-04,UPI/HDFC0001234/137873711056/INV-2026-001207/ashwcol@paytm/ASHWINI COLD CHAIN LTD,900000062274,1304751.00,,HDFC-Current-4421
BL-001332,2026-08-05,2026-08-05,RENT-202608 NEFT DR HDFC0001234 900000080173 FROM SKYLINE ESTATESGPVT LTD  milestone 2 INR,900000080173,,780000.00,HDFC-Current-4421
BL-001333,2026-08-05,2026-08-05,VB-2026-000831 NEFT DR UTIB0002233 900000044867 FROM ZENITH ONE TEXTILES LLP part payment ,900000044867,,474110.00,HDFC-Current-4421
BL-001334,2026-08-05,2026-08-05,NEFT DR HDFC0001234 900000054636 FROM ZENITH ONE TEXT material supply INR 224381.00 RT-202,900000054636,,224381.00,HDFC-Current-4421
BL-001335,2026-08-05,2026-08-05,INV-2026-001165 CHQ CLG TRINETRA PIPING SOLUTIONS LLP INV-2026-001165,900000060295,116858.00,,HDFC-Current-4421
BL-001336,2026-08-05,2026-08-05,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000142 UTR 900000006778,900000006778,126355.12,,HDFC-Current-4421
BL-001337,2026-08-05,2026-08-05,NEFT CR SBIN0000921 900000069894 FROM TRIVROO OR advance INR 159431.00,900000069894,159431.00,,HDFC-Current-4421
BL-001338,2026-08-05,2026-08-05,INV-2026-001252 NEFT CR ICIC0000429 900000064062 FROM SURYAVANSH PETRO CHEMICALS PVT LTD i,900000064062,272404.00,,HDFC-Current-4421
BL-001339,2026-08-05,2026-08-05,CHQ CLG VEDIKA TEXTILES PRI INV-2026-001444,900000071454,720961.00,,HDFC-Current-4421
BL-001340,2026-08-06,2026-08-06,RT-2026-001249 NEFT DR UTIB0002233 900000063933 FROM NORTHLINE ROOFING PRODUCTS RAJ amc re,900000063933,,342851.00,HDFC-Current-4421
BL-001341,2026-08-06,2026-08-06,CHQ CLG ANANT INFRA ELECTRICALS LTD ,900000073294,,318821.00,HDFC-Current-4421
BL-001342,2026-08-06,2026-08-06,RT-2026-001330 CHQ CLG ORBITEX WAREHO RT-2026-001330,900000067658,,267643.00,HDFC-Current-4421
BL-001343,2026-08-06,2026-08-06,RTGS KKBK0000812 900000071406 SUNDARA WATER TREATMENT PVT LTD INR 129229.00 against inv,900000071406,,129229.00,HDFC-Current-4421
BL-001344,2026-08-06,2026-08-06,UPI/HDFC0001234/862098472036/merihar@okaxis/MERIDIAN HARDWARE PVT LTD,900000062533,,116759.00,HDFC-Current-4421
BL-001345,2026-08-06,2026-08-06,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000143 UTR 900000006851,900000006851,56863.43,,HDFC-Current-4421
BL-001346,2026-08-06,2026-08-06,NEFT CR UTIB0002233 900000063716 FROM VEDIKA FACILITY MANAGEMENT & CO milestone 2 INR 1632,900000063716,163284.00,,HDFC-Current-4421
BL-001347,2026-08-06,2026-08-06,NEFT CR KKBK0000812 900000071999 FROM GOLDCREST STEEL TRADERS COMPANY material supply INR ,900000071999,211153.00,,HDFC-Current-4421
BL-001348,2026-08-06,2026-08-06,CHQ CLG TRINETRA PIPING SOLUT INV-2026-001077,900000055788,225758.00,,HDFC-Current-4421
BL-001349,2026-08-06,2026-08-06,NEFT CR KKBK0000812 900000072838 FROM PUSHPA METALS AGRI INPUTS PVT LTD amc renewal INR 32,900000072838,322755.00,,HDFC-Current-4421
BL-001350,2026-08-06,2026-08-06,NEFT CR UTIB0002233 900000054150 FROM GOLDCREST SECURITY SYSTEMS & CO full and final INR 8,900000054150,807131.00,,HDFC-Current-4421
BL-001351,2026-08-06,2026-08-06,NEFT CR HDFC0001234 900000051955 FROM ASHWINI SOLAR EPC LTD advance INR 908708.00 INV-2026,900000051955,908708.00,,HDFC-Current-4421
BL-001352,2026-08-07,2026-08-07,RT-2026-000952 NEFT DR UTIB0002233 900000050400 FROM GOLDCREST STEEL TRADERS NAG material ,900000050400,,868336.00,HDFC-Current-4421
BL-001353,2026-08-07,2026-08-07,RT-2026-000930 NEFT DR SBIN0000921 900000049252 FROM TRINETRA SOLAR E amc renewal INR 8304,900000049252,,830464.00,HDFC-Current-4421
BL-001354,2026-08-07,2026-08-07,RT-2026-001309 RTGS SBIN0000921 900000066816 VAISHNAVI PIPING SOLUTIONS & CO INR 549221.00,900000066816,,549221.00,HDFC-Current-4421
BL-001355,2026-08-07,2026-08-07,NEFT DR HDFC0001234 900000067708 FROM MERIDIAN POLYMERS  full and final INR 422026.00,900000067708,,422026.00,HDFC-Current-4421
BL-001356,2026-08-07,2026-08-07,CHQ CLG ORBITEX WAREHOUSING & CO ,900000066527,,229898.00,HDFC-Current-4421
BL-001357,2026-08-07,2026-08-07,UPI/HDFC0001234/496806359393/pragcon@ybl/PRAGATI CONVEY/VB-2026-001388,900000069881,,209164.00,HDFC-Current-4421
BL-001358,2026-08-07,2026-08-07,UPI/HDFC0001234/554301426414/RT-2026-001225/bluecol@paytm/BLUEPEAK C ,900000062958,,207024.00,HDFC-Current-4421
BL-001359,2026-08-07,2026-08-07,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000144 UTR 900000006941,900000006941,71350.10,,HDFC-Current-4421
BL-001360,2026-08-07,2026-08-07,NEFT CR ICIC0000429 900000065058 FROM ASHWINI CABLE SYSTEMS LLP advance INR 218826.00,900000065058,218826.00,,HDFC-Current-4421
BL-001361,2026-08-07,2026-08-07,CHQ CLG TRINETRA PIPING SOLUTIONS PUN ,900000055228,396505.00,,HDFC-Current-4421
BL-001362,2026-08-07,2026-08-07,UPI/HDFC0001234/546794458279/everwat@okaxis/EVERSTONE WATER TREATMENT COMPANY/INV-2026-000,900000051432,481247.00,,HDFC-Current-4421
BL-001363,2026-08-07,2026-08-07,NEFT CR HDFC0001234 900000068065 FROM ASHWINI CABLE SYSTEMS PUN against inv INR 553714.00 ,900000068065,553714.00,,HDFC-Current-4421
BL-001364,2026-08-07,2026-08-07,NEFT CR HDFC0001234 900000065711 FROM SURYAVANSH PRINT SOLUTIONS & CO amc renewal INR 6882,900000065711,688219.00,,HDFC-Current-4421
BL-001365,2026-08-07,2026-08-07,NEFT CR SBIN0000921 900000055119 FROM NALANDA FAB SERVICES & CO advance INR 782770.00 INV-,900000055119,782770.00,,HDFC-Current-4421
BL-001366,2026-08-08,2026-08-08,NEFT DR KKBK0000812 900000053516 FROM GOLDCREST STEEL TRADERS & CO invoice settlement INR ,900000053516,,394660.00,HDFC-Current-4421
BL-001367,2026-08-08,2026-08-08,NEFT DR UTIB0002233 900000051485 FROM SHREE BALAJI ANALYTICS material supply INR 328815.00,900000051485,,328815.00,HDFC-Current-4421
BL-001368,2026-08-08,2026-08-08,UPI/HDFC0001234/651799604816/VB-2026-001322/merihar@okaxis/MERIDIAN HARDWARE PRIVATE LIMIT,900000067267,,211409.00,HDFC-Current-4421
BL-001369,2026-08-08,2026-08-08,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000145 UTR 900000006957,900000006957,107244.23,,HDFC-Current-4421
BL-001370,2026-08-08,2026-08-08,INV-2026-001538 NEFT CR UTIB0002233 900000074363 FROM PUSHPA METALS AGRI INPUTS PVT LTD am,900000074363,110013.00,,HDFC-Current-4421
BL-001371,2026-08-08,2026-08-08,NEFT CR ICIC0000429 900000052060 FROM ASHWINI SOLAR EPC PVT LTD against inv INR 157159.00,900000052060,157159.00,,HDFC-Current-4421
BL-001372,2026-08-08,2026-08-08,NEFT CR HDFC0001234 900000057300 FROM ORBITEX PACKAGING PRIVATE LIMITED invoice settlement,900000057300,326073.00,,HDFC-Current-4421
BL-001373,2026-08-08,2026-08-08,UPI/HDFC0001234/562829651075/nalarec@paytm/NALANDA RECYCLERS LLP,900000071185,392348.00,,HDFC-Current-4421
BL-001374,2026-08-08,2026-08-08,NEFT CR KKBK0000812 900000054290 FROM GOLDCREST SECURITY AYSTEMS & CO against inv INR 6585,900000054290,658596.00,,HDFC-Current-4421
BL-001375,2026-08-08,2026-08-08,NEFT CR ICIC0000429 900000068489 FROM ASHWINI INTERIORS & CO advance INR 1110927.00,900000068489,1110927.00,,HDFC-Current-4421
BL-001376,2026-08-08,2026-08-08,INV-2026-001382 NEFT CR KKBK0000812 900000069691 FROM TRIVIDATA ROOFING PRODUCTS PV milest,900000069691,1858703.00,,HDFC-Current-4421
BL-001377,2026-08-10,2026-08-10,NEFT DR UTIB0002233 900000072286 FROM LOHIYA LOGISTICS LLP amc renewal INR 511922.00 VB-20,900000072286,,511922.00,HDFC-Current-4421
BL-001378,2026-08-10,2026-08-10,UPI/HDFC0001234/886180016587/eversta@paytm/EVERSTONE STAFFING & CO,900000054910,,314902.00,HDFC-Current-4421
BL-001379,2026-08-10,2026-08-10,RT-2026-001448 NEFT DR KKBK0000812 900000071476 FROM EVERREC RECYCLERS against inv INR 313,900000071476,,313342.00,HDFC-Current-4421
BL-001380,2026-08-10,2026-08-10,NEFT DR HDFC0001234 900000048543 FROM TRINETRA SOLAR EPC LLP part payment INR 302957.00,900000048543,,302957.00,HDFC-Current-4421
BL-001381,2026-08-10,2026-08-10,RT-2026-001163 NEFT DR SBIN0000921 900000060183 FROM KARMAN PRINT SOLUTIO full and final I,900000060183,,292905.00,HDFC-Current-4421
BL-001382,2026-08-10,2026-08-10,RT-2026-001410 CHQ CLG ANANT INFRA ELECTRICALS LTD RT-2026-001410,900000070687,,157079.00,HDFC-Current-4421
BL-001383,2026-08-10,2026-08-10,RTGS HDFC0001234 900000074678 SUNDARA WATER TREATMENT & CO INR 153285.00 material supply,900000074678,,153285.00,HDFC-Current-4421
BL-001384,2026-08-10,2026-08-10,RT-2026-001531 RTGS ICIC0000429 900000074099 SUNDARA WATER TREATMENT LTD INR 134806.00 fre,900000074099,,134806.00,HDFC-Current-4421
BL-001385,2026-08-10,2026-08-10,UPI/HDFC0001234/322791747016/karmcat@okhdfcbank/KARMAN CATERING SERVICES FAR,900000053966,,115087.00,HDFC-Current-4421
BL-001386,2026-08-10,2026-08-10,UPI/HDFC0001234/322791747016/karmcat@okhdfcbank/KARMAN CATERING SERVICES FAR,900000053966,,115087.00,HDFC-Current-4421
BL-001387,2026-08-10,2026-08-10,NEFT DR SBIN0000921 900000050315 FROM SHREE BALAJI ANALYTIC advance INR 76131.00,900000050315,,76131.00,HDFC-Current-4421
BL-001388,2026-08-10,2026-08-10,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000146 UTR 900000007007,900000007007,98885.96,,HDFC-Current-4421
BL-001389,2026-08-10,2026-08-10,INV-2026-001170 NEFT CR KKBK0000812 900000060635 FROM ORBITEX PACKAGING  full and final IN,900000060635,110149.00,,HDFC-Current-4421
BL-001390,2026-08-10,2026-08-10,NEFT CR KKBK0000812 900000064284 FROM ASHWINI CABLE SYSTEMS LLP material supply INR 163011,900000064284,163011.00,,HDFC-Current-4421
BL-001391,2026-08-10,2026-08-10,CHQ CLG TRINETRA PIPING  INV-2026-000966,900000051302,243022.00,,HDFC-Current-4421
BL-001392,2026-08-10,2026-08-10,CHQ CLG TRINETRA PIPING SOLUTIONS PUN INV-2026-001319,900000067214,250959.00,,HDFC-Current-4421
BL-001393,2026-08-10,2026-08-10,INV-2026-000956 RTGS UTIB0002233 900000050695 SHREE BALAJI MACHINE PARTS NOI INR 251085.00,900000050695,251085.00,,HDFC-Current-4421
BL-001394,2026-08-10,2026-08-10,UPI/HDFC0001234/542563792485/INV-2026-001000/everwat@paytm/EVERSTONE WATER TREATMENT COMPA,900000052612,281023.00,,HDFC-Current-4421
BL-001395,2026-08-10,2026-08-10,NEFT CR KKBK0000812 900000074496 FROM PUSHPA MET material supply INR 292223.00 INV-2026-00,900000074496,292223.00,,HDFC-Current-4421
BL-001396,2026-08-10,2026-08-10,NEFT CR KKBK0000812 900000074496 FROM PUSHPA MET material supply INR 292223.00 INV-2026-00,900000074496,292223.00,,HDFC-Current-4421
BL-001397,2026-08-10,2026-08-10,NEFT CR KKBK0000812 900000064043 FROM VEDIKA FACILITY MANAGEMENT & CO full and final INR 3,900000064043,349314.00,,HDFC-Current-4421
BL-001398,2026-08-10,2026-08-10,INV-2026-001297 NEFT CR ICIC0000429 900000066111 FROM SURYAVANSH PETRO BHEMI part payment ,900000066111,423484.00,,HDFC-Current-4421
BL-001399,2026-08-10,2026-08-10,UPI/HDFC0001234/278330850044/merilab@okhdfcbank/MERIDIAN LAB SUPPLIES NAG,900000074714,444932.00,,HDFC-Current-4421
BL-001400,2026-08-10,2026-08-10,NEFT CR HDFC0001234 900000050603 FROM GOLDCREST SECURITY SYSTEMS PRIVATE LIMITED amc renew,900000050603,549316.00,,HDFC-Current-4421
BL-001401,2026-08-10,2026-08-10,NEFT CR SBIN0000921 900000068388 FROM ZENITH ONE  against inv INR 1504320.00,900000068388,1504320.00,,HDFC-Current-4421
BL-001402,2026-08-11,2026-08-11,VB-2026-001232 NEFT DR SBIN0000921 900000063270 FROM NORTHLINE ROOFING PRODUCTS PVT LTD se,900000063270,,1535113.00,HDFC-Current-4421
BL-001403,2026-08-11,2026-08-11,NEFT DR HDFC0001234 900000064414 FROM NORTHLINE ROOFING PRODUCTS RAJ amc renewal INR 13569,900000064414,,1356942.00,HDFC-Current-4421
BL-001404,2026-08-11,2026-08-11,CHQ CLG ORBITEX WARE ,900000069459,,511933.00,HDFC-Current-4421
BL-001405,2026-08-11,2026-08-11,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000147 UTR 900000007096,900000007096,23132.01,,HDFC-Current-4421
BL-001406,2026-08-11,2026-08-11,UPI/HDFC0001234/679863387764/everwat@okaxis/EVERSTONE WATER TREATMENT PRIVATE LIMITED/INV-,900000054154,68936.00,,HDFC-Current-4421
BL-001407,2026-08-11,2026-08-11,NEFT CR HDFC0001234 900000057866 FROM GOLDCREST SECURITY SYSTE freight charges INR 712570.,900000057866,712570.00,,HDFC-Current-4421
BL-001408,2026-08-11,2026-08-11,NEFT CR HDFC0001234 900000051361 FROM GOLDCREST SECURITY SYSTEMS PRIVATE LIMITED freight c,900000051361,728238.00,,HDFC-Current-4421
BL-001409,2026-08-11,2026-08-11,NEFT CR SBIN0000921 900000072465 FROM GOLDCREST STEEL TRADERS COMPANY amc renewal INR 9527,900000072465,952720.00,,HDFC-Current-4421
BL-001410,2026-08-12,2026-08-12,NEFT DR HDFC0001234 900000070047 FROM TRINETRA AGRI INPUTS COMPANY milestone 2 INR 605687.,900000070047,,605687.00,HDFC-Current-4421
BL-001411,2026-08-12,2026-08-12,UPI/HDFC0001234/464311353189/karmcat@paytm/KARMCAT SE,900000059750,,241808.00,HDFC-Current-4421
BL-001412,2026-08-12,2026-08-12,CHQ CLG TRINETRA PIPING SOLUTIONS PUN ,900000055715,126603.00,,HDFC-Current-4421
BL-001413,2026-08-12,2026-08-12,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000148 UTR 900000007145,900000007145,145539.70,,HDFC-Current-4421
BL-001414,2026-08-12,2026-08-12,INV-2026-001312 NEFT CR KKBK0000812 900000066924 FROM SURYAVANSH PETRO CHEMICALS & CO invo,900000066924,241989.00,,HDFC-Current-4421
BL-001415,2026-08-12,2026-08-12,NEFT CR SBIN0000921 900000063784 FROM VEDIKA FACILITY MANAGEMENT & CO security deposit INR,900000063784,318508.00,,HDFC-Current-4421
BL-001416,2026-08-12,2026-08-12,INV-2026-001580 NEFT CR UTIB0002233 900000075396 FROM GOLDCREST WAREHOUSING PRIVATE LIMITE,900000075396,347345.00,,HDFC-Current-4421
BL-001417,2026-08-12,2026-08-12,UPI/HDFC0001234/897610508972/everwat@okhdfcbank/EVERSTONE WATER TREQTMENT COMPANY/INV-2026,900000053260,389391.00,,HDFC-Current-4421
BL-001418,2026-08-12,2026-08-12,RTGS UTIB0002233 900000066969 SHREE BALAJI HARDWARE PRIVATE LIMITED INR 427610.00 against ,900000066969,427610.00,,HDFC-Current-4421
BL-001419,2026-08-12,2026-08-12,CHQ CLG VEDIKA TEXUILES LTD ,900000071728,470978.00,,HDFC-Current-4421
BL-001420,2026-08-12,2026-08-12,INV-2026-001390 NEFT CR SBIN0000921 900000069968 FROM TRIVIDATA ROOFIN against inv INR 724,900000069968,724721.00,,HDFC-Current-4421
BL-001421,2026-08-13,2026-08-13,RT-2026-001187 NEFT DR ICIC0000429 900000061397 FROM KARMPCI SOLUTIONS  freight charges IN,900000061397,,273890.00,HDFC-Current-4421
BL-001422,2026-08-13,2026-08-13,RTGS HDFC0001234 900000073515 SUNDARA WATER TREATMENT LTD INR 160674.00 amc renewal RT-202,900000073515,,160674.00,HDFC-Current-4421
BL-001423,2026-08-13,2026-08-13,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000149 UTR 900000007175,900000007175,112522.31,,HDFC-Current-4421
BL-001424,2026-08-13,2026-08-13,INV-2026-000957 NEFT CR UTIB0002233 900000050783 FROM NALANDA FAB SERVICES PRIVA advance I,900000050783,131654.00,,HDFC-Current-4421
BL-001425,2026-08-13,2026-08-13,UPI/HDFC0001234/570863627342/everwat@okhdfcbank/EVERSTONE WATER TREATMENT JAI,900000054349,132189.00,,HDFC-Current-4421
BL-001426,2026-08-13,2026-08-13,INV-2026-001397 NEFT CR HDFC0001234 900000070264 FROM TRIVIDATA ROOFING PRODUCTS NAG full ,900000070264,235665.00,,HDFC-Current-4421
BL-001427,2026-08-13,2026-08-13,CHQ CLG VEDIKA TEXTILE  INV-2026-001495,900000072952,304388.00,,HDFC-Current-4421
BL-001428,2026-08-13,2026-08-13,NEFT CR SBIN0000921 900000065137 FROM VEDIKA FACILITY milestone 2 INR 558883.00,900000065137,558883.00,,HDFC-Current-4421
BL-001429,2026-08-13,2026-08-13,UPI/HDFC0001234/209232117518/merilab@ybl/MERIDIAN LAB SUPPLIES LLP,900000074300,1074512.00,,HDFC-Current-4421
BL-001430,2026-08-13,2026-08-13,UPI/HDFC0001234/574617833277/merilab@paytm/MERIDIAN LAB,900000076747,1454278.00,,HDFC-Current-4421
BL-001431,2026-08-14,2026-08-14,NEFT DR KKBK0000812 900000056189 FROM ZENITH ONE TEXTIL invoice settlement INR 433012.00 V,900000056189,,433012.00,HDFC-Current-4421
BL-001432,2026-08-14,2026-08-14,UPI/HDFC0001234/211373053568/bluecol@okhdfcbank/BLUEPEAK COLD /VB-2026-001340,900000068106,,372477.00,HDFC-Current-4421
BL-001433,2026-08-14,2026-08-14,UPI/HDFC0001234/848366761827/bluecol@okaxis/BLUEPEAK COLD CHAIN PVT LTD,900000064722,,155062.00,HDFC-Current-4421
BL-001434,2026-08-14,2026-08-14,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000150 UTR 900000007239,900000007239,67915.78,,HDFC-Current-4421
BL-001435,2026-08-14,2026-08-14,UPI/HDFC0001234/163952600458/anancon@okhdfcbank/ANANT INFRA CONV/INV-2026-001597,900000075713,143995.00,,HDFC-Current-4421
BL-001436,2026-08-14,2026-08-14,NEFT CR HDFC0001234 900000065301 FROM ZENITH ONE LOGISTI full and final INR 258368.00,900000065301,258368.00,,HDFC-Current-4421
BL-001437,2026-08-14,2026-08-14,CHQ CLG VEDIKA TEXTILES LTD ,900000073622,381025.00,,HDFC-Current-4421
BL-001438,2026-08-17,2026-08-17,NEFT DR ICIC0000429 900000069073 FROM PRAGATI FAB SERVIC freight charges INR 2024851.00,900000069073,,2024851.00,HDFC-Current-4421
BL-001439,2026-08-17,2026-08-17,NEFT DR KKBK0000812 900000053746 FROM GOLDCREST STEEL T advance INR 684492.00,900000053746,,684492.00,HDFC-Current-4421
BL-001440,2026-08-17,2026-08-17,NEFT DR UTIB0002233 900000053904 FROM ZENITH ONE  invoice settlement INR 547141.00,900000053904,,547141.00,HDFC-Current-4421
BL-001441,2026-08-17,2026-08-17,NEFT DR HDFC0001234 900000073153 FROM EVERSTONE RECYCLERS & CO freight charges INR 470065.,900000073153,,470065.00,HDFC-Current-4421
BL-001442,2026-08-17,2026-08-17,UPI/HDFC0001234/877057041878/eversta@okhdfcbank/EVERSTONE STAFFING P CO,900000063021,,309011.00,HDFC-Current-4421
BL-001443,2026-08-17,2026-08-17,VB-2026-001574 NEFT DR ICIC0000429 900000075147 FROM EVERSTONE RE part payment INR 299973.,900000075147,,299973.00,HDFC-Current-4421
BL-001444,2026-08-17,2026-08-17,UPI/HDFC0001234/533296364948/ashwmac@okhdfcbank/ASHWINI MACHINE,900000057394,,276928.00,HDFC-Current-4421
BL-001445,2026-08-17,2026-08-17,NEFT DR ICIC0000429 900000075985 FROM LOHAYA LOGISTICS LTD part payment INR 274055.00,900000075985,,274055.00,HDFC-Current-4421
BL-001446,2026-08-17,2026-08-17,NEFT DR HDFC0001234 900000064942 FROM PRAGATI FAB  against inv INR 222213.00,900000064942,,222213.00,HDFC-Current-4421
